"Code","Cancer","Age","Case","PY"
12,"결합조직암",20,94,8333789
13,"악성흑색종",20,5,8333789
14,"비흑색종피부암(기저세포암)",20,0,8333789
15,"비흑색종피부암(편평세포암)",20,0,8333789
16,"유방암(여성)",20,0,8333789
17,"유방암(남성)",20,2,8333789
18,"난소암",20,0,8333789
19,"난소암 외 여성생식기암",20,0,8333789
20,"남성생식기암",20,141,8333789
21,"방광암",20,10,8333789
22,"신장암, 나머지 비뇨기계암",20,36,8333789
23,"안암",20,4,8333789
24,"뇌암, 신경계암",20,143,8333789
25,"갑상선암",20,351,8333789
26,"나머지 내분비선암",20,40,8333789
27,"나머지암, 불분명한 암",20,175,8333789
28,"림프종, 다발성골수종",20,228,8333789
29,"백혈병(CLL 제외)",20,246,8333789
30,"급성림프구성백혈병",20,87,8333789
31,"급성골수성백혈병",20,111,8333789
32,"만성골수성백혈병",20,59,8333789
1,"구강암, 인두암",25,93,9666126
2,"식도암",25,1,9666126
3,"위암",25,241,9666126
4,"결장암",25,104,9666126
5,"직장암",25,156,9666126
6,"간암",25,112,9666126
7,"담낭암",25,7,9666126
8,"췌장암",25,16,9666126
9,"기관지암, 폐암",25,56,9666126
10,"비강암, 후두암, 나머지암",25,64,9666126
11,"뼈암",25,60,9666126
12,"결합조직암",25,98,9666126
13,"악성흑색종",25,11,9666126
14,"비흑색종피부암(기저세포암)",25,0,9666126
15,"비흑색종피부암(편평세포암)",25,0,9666126
16,"유방암(여성)",25,0,9666126
17,"유방암(남성)",25,0,9666126
18,"난소암",25,0,9666126
19,"난소암 외 여성생식기암",25,0,9666126
20,"남성생식기암",25,231,9666126
21,"방광암",25,35,9666126
22,"신장암, 나머지 비뇨기계암",25,114,9666126
23,"안암",25,8,9666126
24,"뇌암, 신경계암",25,185,9666126
25,"갑상선암",25,1231,9666126
26,"나머지 내분비선암",25,25,9666126
27,"나머지암, 불분명한 암",25,245,9666126
28,"림프종, 다발성골수종",25,244,9666126
29,"백혈병(CLL 제외)",25,281,9666126
30,"급성림프구성백혈병",25,82,9666126
31,"급성골수성백혈병",25,130,9666126
32,"만성골수성백혈병",25,84,9666126
1,"구강암, 인두암",30,164,10063620
2,"식도암",30,5,10063620
3,"위암",30,745,10063620
4,"결장암",30,314,10063620
5,"직장암",30,407,10063620
6,"간암",30,351,10063620
7,"담낭암",30,23,10063620
8,"췌장암",30,46,10063620
9,"기관지암, 폐암",30,165,10063620
10,"비강암, 후두암, 나머지암",30,73,10063620
11,"뼈암",30,80,10063620
12,"결합조직암",30,116,10063620
13,"악성흑색종",30,25,10063620
14,"비흑색종피부암(기저세포암)",30,0,10063620
15,"비흑색종피부암(편평세포암)",30,0,10063620
16,"유방암(여성)",30,0,10063620
17,"유방암(남성)",30,6,10063620
18,"난소암",30,0,10063620
19,"난소암 외 여성생식기암",30,0,10063620
20,"남성생식기암",30,231,10063620
21,"방광암",30,61,10063620
22,"신장암, 나머지 비뇨기계암",30,305,10063620
23,"안암",30,7,10063620
24,"뇌암, 신경계암",30,209,10063620
25,"갑상선암",30,2579,10063620
26,"나머지 내분비선암",30,26,10063620
27,"나머지암, 불분명한 암",30,333,10063620
28,"림프종, 다발성골수종",30,388,10063620
29,"백혈병(CLL 제외)",30,324,10063620
30,"급성림프구성백혈병",30,67,10063620
31,"급성골수성백혈병",30,175,10063620
32,"만성골수성백혈병",30,97,10063620
1,"구강암, 인두암",35,287,11179144
2,"식도암",35,16,11179144
3,"위암",35,1843,11179144
4,"결장암",35,640,11179144
5,"직장암",35,935,11179144
6,"간암",35,1089,11179144
7,"담낭암",35,68,11179144
8,"췌장암",35,136,11179144
9,"기관지암, 폐암",35,389,11179144
10,"비강암, 후두암, 나머지암",35,138,11179144
11,"뼈암",35,66,11179144
12,"결합조직암",35,153,11179144
13,"악성흑색종",35,37,11179144
14,"비흑색종피부암(기저세포암)",35,0,11179144
15,"비흑색종피부암(편평세포암)",35,0,11179144
16,"유방암(여성)",35,0,11179144
17,"유방암(남성)",35,12,11179144
18,"난소암",35,0,11179144
19,"난소암 외 여성생식기암",35,0,11179144
20,"남성생식기암",35,160,11179144
21,"방광암",35,144,11179144
22,"신장암, 나머지 비뇨기계암",35,557,11179144
23,"안암",35,12,11179144
24,"뇌암, 신경계암",35,291,11179144
25,"갑상선암",35,4155,11179144
26,"나머지 내분비선암",35,17,11179144
27,"나머지암, 불분명한 암",35,503,11179144
28,"림프종, 다발성골수종",35,569,11179144
29,"백혈병(CLL 제외)",35,398,11179144
30,"급성림프구성백혈병",35,84,11179144
31,"급성골수성백혈병",35,214,11179144
32,"만성골수성백혈병",35,115,11179144
1,"구강암, 인두암",40,502,11190111
2,"식도암",40,91,11190111
3,"위암",40,4157,11190111
4,"결장암",40,1271,11190111
5,"직장암",40,1608,11190111
6,"간암",40,3019,11190111
7,"담낭암",40,175,11190111
8,"췌장암",40,307,11190111
9,"기관지암, 폐암",40,946,11190111
10,"비강암, 후두암, 나머지암",40,216,11190111
11,"뼈암",40,73,11190111
12,"결합조직암",40,161,11190111
13,"악성흑색종",40,56,11190111
14,"비흑색종피부암(기저세포암)",40,0,11190111
15,"비흑색종피부암(편평세포암)",40,0,11190111
16,"유방암(여성)",40,0,11190111
17,"유방암(남성)",40,15,11190111
18,"난소암",40,0,11190111
19,"난소암 외 여성생식기암",40,0,11190111
20,"남성생식기암",40,174,11190111
21,"방광암",40,288,11190111
22,"신장암, 나머지 비뇨기계암",40,988,11190111
23,"안암",40,9,11190111
24,"뇌암, 신경계암",40,314,11190111
25,"갑상선암",40,4706,11190111
26,"나머지 내분비선암",40,35,11190111
27,"나머지암, 불분명한 암",40,744,11190111
28,"림프종, 다발성골수종",40,787,11190111
29,"백혈병(CLL 제외)",40,433,11190111
30,"급성림프구성백혈병",40,104,11190111
31,"급성골수성백혈병",40,238,11190111
32,"만성골수성백혈병",40,118,11190111
1,"구강암, 인두암",45,860,10919525
2,"식도암",45,297,10919525
3,"위암",45,7249,10919525
4,"결장암",45,2345,10919525
5,"직장암",45,2679,10919525
6,"간암",45,6187,10919525
7,"담낭암",45,429,10919525
8,"췌장암",45,646,10919525
9,"기관지암, 폐암",45,2020,10919525
10,"비강암, 후두암, 나머지암",45,439,10919525
11,"뼈암",45,83,10919525
12,"결합조직암",45,201,10919525
13,"악성흑색종",45,88,10919525
14,"비흑색종피부암(기저세포암)",45,0,10919525
15,"비흑색종피부암(편평세포암)",45,0,10919525
16,"유방암(여성)",45,0,10919525
17,"유방암(남성)",45,35,10919525
18,"난소암",45,0,10919525
19,"난소암 외 여성생식기암",45,0,10919525
20,"남성생식기암",45,404,10919525
21,"방광암",45,502,10919525
22,"신장암, 나머지 비뇨기계암",45,1367,10919525
23,"안암",45,22,10919525
24,"뇌암, 신경계암",45,389,10919525
25,"갑상선암",45,4649,10919525
26,"나머지 내분비선암",45,33,10919525
27,"나머지암, 불분명한 암",45,1167,10919525
28,"림프종, 다발성골수종",45,1156,10919525
29,"백혈병(CLL 제외)",45,549,10919525
30,"급성림프구성백혈병",45,110,10919525
31,"급성골수성백혈병",45,329,10919525
32,"만성골수성백혈병",45,137,10919525
1,"구강암, 인두암",50,1280,9883980
2,"식도암",50,816,9883980
3,"위암",50,11996,9883980
4,"결장암",50,4517,9883980
5,"직장암",50,4504,9883980
6,"간암",50,9591,9883980
7,"담낭암",50,887,9883980
8,"췌장암",50,1123,9883980
9,"기관지암, 폐암",50,4261,9883980
10,"비강암, 후두암, 나머지암",50,838,9883980
11,"뼈암",50,90,9883980
12,"결합조직암",50,260,9883980
13,"악성흑색종",50,132,9883980
14,"비흑색종피부암(기저세포암)",50,0,9883980
15,"비흑색종피부암(편평세포암)",50,0,9883980
16,"유방암(여성)",50,0,9883980
17,"유방암(남성)",50,34,9883980
18,"난소암",50,0,9883980
19,"난소암 외 여성생식기암",50,0,9883980
20,"남성생식기암",50,1328,9883980
21,"방광암",50,974,9883980
22,"신장암, 나머지 비뇨기계암",50,1982,9883980
23,"안암",50,19,9883980
24,"뇌암, 신경계암",50,458,9883980
25,"갑상선암",50,4690,9883980
26,"나머지 내분비선암",50,44,9883980
27,"나머지암, 불분명한 암",50,1722,9883980
28,"림프종, 다발성골수종",50,1497,9883980
29,"백혈병(CLL 제외)",50,578,9883980
30,"급성림프구성백혈병",50,123,9883980
31,"급성골수성백혈병",50,351,9883980
32,"만성골수성백혈병",50,150,9883980
1,"구강암, 인두암",55,1418,7026586
2,"식도암",55,1247,7026586
3,"위암",55,13299,7026586
4,"결장암",55,5290,7026586
5,"직장암",55,5164,7026586
6,"간암",55,9184,7026586
7,"담낭암",55,1240,7026586
8,"췌장암",55,1488,7026586
9,"기관지암, 폐암",55,6727,7026586
10,"비강암, 후두암, 나머지암",55,1005,7026586
11,"뼈암",55,91,7026586
12,"결합조직암",55,231,7026586
13,"악성흑색종",55,124,7026586
14,"비흑색종피부암(기저세포암)",55,0,7026586
15,"비흑색종피부암(편평세포암)",55,0,7026586
16,"유방암(여성)",55,0,7026586
17,"유방암(남성)",55,49,7026586
18,"난소암",55,0,7026586
19,"난소암 외 여성생식기암",55,0,7026586
20,"남성생식기암",55,2849,7026586
21,"방광암",55,1330,7026586
22,"신장암, 나머지 비뇨기계암",55,1981,7026586
23,"안암",55,28,7026586
24,"뇌암, 신경계암",55,400,7026586
25,"갑상선암",55,3215,7026586
26,"나머지 내분비선암",55,40,7026586
27,"나머지암, 불분명한 암",55,1849,7026586
28,"림프종, 다발성골수종",55,1518,7026586
29,"백혈병(CLL 제외)",55,549,7026586
30,"급성림프구성백혈병",55,97,7026586
31,"급성골수성백혈병",55,375,7026586
32,"만성골수성백혈병",55,120,7026586
1,"구강암, 인두암",60,1328,5303852
2,"식도암",60,1624,5303852
3,"위암",60,14982,5303852
4,"결장암",60,6644,5303852
5,"직장암",60,5602,5303852
6,"간암",60,8157,5303852
7,"담낭암",60,1748,5303852
8,"췌장암",60,1820,5303852
9,"기관지암, 폐암",60,9581,5303852
10,"비강암, 후두암, 나머지암",60,1121,5303852
11,"뼈암",60,92,5303852
12,"결합조직암",60,230,5303852
13,"악성흑색종",60,147,5303852
14,"비흑색종피부암(기저세포암)",60,0,5303852
15,"비흑색종피부암(편평세포암)",60,0,5303852
16,"유방암(여성)",60,0,5303852
17,"유방암(남성)",60,33,5303852
18,"난소암",60,0,5303852
19,"난소암 외 여성생식기암",60,0,5303852
20,"남성생식기암",60,5557,5303852
21,"방광암",60,1651,5303852
22,"신장암, 나머지 비뇨기계암",60,2008,5303852
23,"안암",60,27,5303852
24,"뇌암, 신경계암",60,344,5303852
25,"갑상선암",60,2271,5303852
26,"나머지 내분비선암",60,39,5303852
27,"나머지암, 불분명한 암",60,2120,5303852
28,"림프종, 다발성골수종",60,1644,5303852
29,"백혈병(CLL 제외)",60,576,5303852
30,"급성림프구성백혈병",60,107,5303852
31,"급성골수성백혈병",60,404,5303852
32,"만성골수성백혈병",60,110,5303852
1,"구강암, 인두암",65,1459,4384287
2,"식도암",65,2064,4384287
3,"위암",65,16297,4384287
4,"결장암",65,7309,4384287
5,"직장암",65,5615,4384287
6,"간암",65,7863,4384287
7,"담낭암",65,2256,4384287
8,"췌장암",65,2236,4384287
9,"기관지암, 폐암",65,13687,4384287
10,"비강암, 후두암, 나머지암",65,1304,4384287
11,"뼈암",65,83,4384287
12,"결합조직암",65,235,4384287
13,"악성흑색종",65,144,4384287
14,"비흑색종피부암(기저세포암)",65,0,4384287
15,"비흑색종피부암(편평세포암)",65,0,4384287
16,"유방암(여성)",65,0,4384287
17,"유방암(남성)",65,55,4384287
18,"난소암",65,0,4384287
19,"난소암 외 여성생식기암",65,0,4384287
20,"남성생식기암",65,9238,4384287
21,"방광암",65,2255,4384287
22,"신장암, 나머지 비뇨기계암",65,2096,4384287
23,"안암",65,23,4384287
24,"뇌암, 신경계암",65,401,4384287
25,"갑상선암",65,1664,4384287
26,"나머지 내분비선암",65,39,4384287
27,"나머지암, 불분명한 암",65,2747,4384287
28,"림프종, 다발성골수종",65,1843,4384287
29,"백혈병(CLL 제외)",65,688,4384287
30,"급성림프구성백혈병",65,122,4384287
31,"급성골수성백혈병",65,478,4384287
32,"만성골수성백혈병",65,146,4384287
1,"구강암, 인두암",70,1305,3294770
2,"식도암",70,2071,3294770
3,"위암",70,15061,3294770
4,"결장암",70,6902,3294770
5,"직장암",70,5166,3294770
6,"간암",70,6822,3294770
7,"담낭암",70,2587,3294770
8,"췌장암",70,2370,3294770
9,"기관지암, 폐암",70,15338,3294770
10,"비강암, 후두암, 나머지암",70,1164,3294770
11,"뼈암",70,66,3294770
12,"결합조직암",70,262,3294770
13,"악성흑색종",70,143,3294770
14,"비흑색종피부암(기저세포암)",70,0,3294770
15,"비흑색종피부암(편평세포암)",70,0,3294770
16,"유방암(여성)",70,0,3294770
17,"유방암(남성)",70,39,3294770
18,"난소암",70,0,3294770
19,"난소암 외 여성생식기암",70,0,3294770
20,"남성생식기암",70,10024,3294770
21,"방광암",70,2583,3294770
22,"신장암, 나머지 비뇨기계암",70,1897,3294770
23,"안암",70,21,3294770
24,"뇌암, 신경계암",70,347,3294770
25,"갑상선암",70,903,3294770
26,"나머지 내분비선암",70,25,3294770
27,"나머지암, 불분명한 암",70,3010,3294770
28,"림프종, 다발성골수종",70,1807,3294770
29,"백혈병(CLL 제외)",70,673,3294770
30,"급성림프구성백혈병",70,153,3294770
31,"급성골수성백혈병",70,487,3294770
32,"만성골수성백혈병",70,134,3294770
1,"구강암, 인두암",75,767,1867951
2,"식도암",75,1272,1867951
3,"위암",75,9841,1867951
4,"결장암",75,4447,1867951
5,"직장암",75,3195,1867951
6,"간암",75,4346,1867951
7,"담낭암",75,1875,1867951
8,"췌장암",75,1711,1867951
9,"기관지암, 폐암",75,11766,1867951
10,"비강암, 후두암, 나머지암",75,778,1867951
11,"뼈암",75,43,1867951
12,"결합조직암",75,181,1867951
13,"악성흑색종",75,129,1867951
14,"비흑색종피부암(기저세포암)",75,0,1867951
15,"비흑색종피부암(편평세포암)",75,0,1867951
16,"유방암(여성)",75,0,1867951
17,"유방암(남성)",75,40,1867951
18,"난소암",75,0,1867951
19,"난소암 외 여성생식기암",75,0,1867951
20,"남성생식기암",75,7058,1867951
21,"방광암",75,2122,1867951
22,"신장암, 나머지 비뇨기계암",75,1244,1867951
23,"안암",75,22,1867951
24,"뇌암, 신경계암",75,240,1867951
25,"갑상선암",75,388,1867951
26,"나머지 내분비선암",75,26,1867951
27,"나머지암, 불분명한 암",75,2409,1867951
28,"림프종, 다발성골수종",75,1248,1867951
29,"백혈병(CLL 제외)",75,440,1867951
30,"급성림프구성백혈병",75,115,1867951
31,"급성골수성백혈병",75,331,1867951
32,"만성골수성백혈병",75,83,1867951
1,"구강암, 인두암",80,348,857794
2,"식도암",80,526,857794
3,"위암",80,4389,857794
4,"결장암",80,2139,857794
5,"직장암",80,1427,857794
6,"간암",80,2135,857794
7,"담낭암",80,1061,857794
8,"췌장암",80,868,857794
9,"기관지암, 폐암",80,5923,857794
10,"비강암, 후두암, 나머지암",80,354,857794
11,"뼈암",80,29,857794
12,"결합조직암",80,90,857794
13,"악성흑색종",80,57,857794
14,"비흑색종피부암(기저세포암)",80,0,857794
15,"비흑색종피부암(편평세포암)",80,0,857794
16,"유방암(여성)",80,0,857794
17,"유방암(남성)",80,16,857794
18,"난소암",80,0,857794
19,"난소암 외 여성생식기암",80,0,857794
20,"남성생식기암",80,3230,857794
21,"방광암",80,1203,857794
22,"신장암, 나머지 비뇨기계암",80,554,857794
23,"안암",80,5,857794
24,"뇌암, 신경계암",80,126,857794
25,"갑상선암",80,134,857794
26,"나머지 내분비선암",80,7,857794
27,"나머지암, 불분명한 암",80,1451,857794
28,"림프종, 다발성골수종",80,588,857794
29,"백혈병(CLL 제외)",80,222,857794
30,"급성림프구성백혈병",80,73,857794
31,"급성골수성백혈병",80,169,857794
32,"만성골수성백혈병",80,42,857794
1,"구강암, 인두암",85,146,453387
2,"식도암",85,225,453387
3,"위암",85,2002,453387
4,"결장암",85,1081,453387
5,"직장암",85,697,453387
6,"간암",85,998,453387
7,"담낭암",85,614,453387
8,"췌장암",85,480,453387
9,"기관지암, 폐암",85,2822,453387
10,"비강암, 후두암, 나머지암",85,159,453387
11,"뼈암",85,10,453387
12,"결합조직암",85,62,453387
13,"악성흑색종",85,31,453387
14,"비흑색종피부암(기저세포암)",85,0,453387
15,"비흑색종피부암(편평세포암)",85,0,453387
16,"유방암(여성)",85,0,453387
17,"유방암(남성)",85,13,453387
18,"난소암",85,0,453387
19,"난소암 외 여성생식기암",85,0,453387
20,"남성생식기암",85,1534,453387
21,"방광암",85,676,453387
22,"신장암, 나머지 비뇨기계암",85,250,453387
23,"안암",85,5,453387
24,"뇌암, 신경계암",85,61,453387
25,"갑상선암",85,43,453387
26,"나머지 내분비선암",85,12,453387
27,"나머지암, 불분명한 암",85,842,453387
28,"림프종, 다발성골수종",85,265,453387
29,"백혈병(CLL 제외)",85,129,453387
30,"급성림프구성백혈병",85,56,453387
31,"급성골수성백혈병",85,101,453387
32,"만성골수성백혈병",85,21,453387
