"Code","Cancer","Age","Case","PY"
26,"나머지 내분비선암",20,1,505088
27,"나머지암, 불분명한 암",20,10,505088
28,"림프종, 다발성골수종",20,7,505088
29,"백혈병(CLL 제외)",20,11,505088
30,"급성림프구성백혈병",20,2,505088
31,"급성골수성백혈병",20,10,505088
32,"만성골수성백혈병",20,0,505088
1,"구강암, 인두암",25,3,563917
2,"식도암",25,0,563917
3,"위암",25,9,563917
4,"결장암",25,6,563917
5,"직장암",25,8,563917
6,"간암",25,1,563917
7,"담낭암",25,0,563917
8,"췌장암",25,0,563917
9,"기관지암, 폐암",25,4,563917
10,"비강암, 후두암, 나머지암",25,1,563917
11,"뼈암",25,4,563917
12,"결합조직암",25,3,563917
13,"악성흑색종",25,3,563917
14,"비흑색종피부암(기저세포암)",25,0,563917
15,"비흑색종피부암(편평세포암)",25,0,563917
16,"유방암(여성)",25,46,563917
17,"유방암(남성)",25,0,563917
18,"난소암",25,26,563917
19,"난소암 외 여성생식기암",25,77,563917
20,"남성생식기암",25,0,563917
21,"방광암",25,1,563917
22,"신장암, 나머지 비뇨기계암",25,3,563917
23,"안암",25,0,563917
24,"뇌암, 신경계암",25,11,563917
25,"갑상선암",25,60,563917
26,"나머지 내분비선암",25,0,563917
27,"나머지암, 불분명한 암",25,28,563917
28,"림프종, 다발성골수종",25,10,563917
29,"백혈병(CLL 제외)",25,7,563917
30,"급성림프구성백혈병",25,2,563917
31,"급성골수성백혈병",25,2,563917
32,"만성골수성백혈병",25,2,563917
1,"구강암, 인두암",30,21,651579
2,"식도암",30,0,651579
3,"위암",30,30,651579
4,"결장암",30,16,651579
5,"직장암",30,12,651579
6,"간암",30,2,651579
7,"담낭암",30,1,651579
8,"췌장암",30,2,651579
9,"기관지암, 폐암",30,10,651579
10,"비강암, 후두암, 나머지암",30,5,651579
11,"뼈암",30,4,651579
12,"결합조직암",30,5,651579
13,"악성흑색종",30,3,651579
14,"비흑색종피부암(기저세포암)",30,0,651579
15,"비흑색종피부암(편평세포암)",30,0,651579
16,"유방암(여성)",30,185,651579
17,"유방암(남성)",30,0,651579
18,"난소암",30,39,651579
19,"난소암 외 여성생식기암",30,188,651579
20,"남성생식기암",30,0,651579
21,"방광암",30,3,651579
22,"신장암, 나머지 비뇨기계암",30,4,651579
23,"안암",30,0,651579
24,"뇌암, 신경계암",30,6,651579
25,"갑상선암",30,96,651579
26,"나머지 내분비선암",30,0,651579
27,"나머지암, 불분명한 암",30,15,651579
28,"림프종, 다발성골수종",30,20,651579
29,"백혈병(CLL 제외)",30,13,651579
30,"급성림프구성백혈병",30,4,651579
31,"급성골수성백혈병",30,5,651579
32,"만성골수성백혈병",30,3,651579
1,"구강암, 인두암",35,16,759862
2,"식도암",35,1,759862
3,"위암",35,50,759862
4,"결장암",35,58,759862
5,"직장암",35,27,759862
6,"간암",35,12,759862
7,"담낭암",35,6,759862
8,"췌장암",35,4,759862
9,"기관지암, 폐암",35,33,759862
10,"비강암, 후두암, 나머지암",35,6,759862
11,"뼈암",35,7,759862
12,"결합조직암",35,6,759862
13,"악성흑색종",35,5,759862
14,"비흑색종피부암(기저세포암)",35,0,759862
15,"비흑색종피부암(편평세포암)",35,0,759862
16,"유방암(여성)",35,458,759862
17,"유방암(남성)",35,0,759862
18,"난소암",35,52,759862
19,"난소암 외 여성생식기암",35,254,759862
20,"남성생식기암",35,0,759862
21,"방광암",35,5,759862
22,"신장암, 나머지 비뇨기계암",35,15,759862
23,"안암",35,1,759862
24,"뇌암, 신경계암",35,14,759862
25,"갑상선암",35,144,759862
26,"나머지 내분비선암",35,2,759862
27,"나머지암, 불분명한 암",35,21,759862
28,"림프종, 다발성골수종",35,29,759862
29,"백혈병(CLL 제외)",35,21,759862
30,"급성림프구성백혈병",35,2,759862
31,"급성골수성백혈병",35,13,759862
32,"만성골수성백혈병",35,4,759862
1,"구강암, 인두암",40,15,697437
2,"식도암",40,10,697437
3,"위암",40,85,697437
4,"결장암",40,67,697437
5,"직장암",40,66,697437
6,"간암",40,7,697437
7,"담낭암",40,11,697437
8,"췌장암",40,14,697437
9,"기관지암, 폐암",40,49,697437
10,"비강암, 후두암, 나머지암",40,7,697437
11,"뼈암",40,3,697437
12,"결합조직암",40,10,697437
13,"악성흑색종",40,2,697437
14,"비흑색종피부암(기저세포암)",40,0,697437
15,"비흑색종피부암(편평세포암)",40,0,697437
16,"유방암(여성)",40,890,697437
17,"유방암(남성)",40,0,697437
18,"난소암",40,84,697437
19,"난소암 외 여성생식기암",40,333,697437
20,"남성생식기암",40,0,697437
21,"방광암",40,7,697437
22,"신장암, 나머지 비뇨기계암",40,20,697437
23,"안암",40,1,697437
24,"뇌암, 신경계암",40,15,697437
25,"갑상선암",40,174,697437
26,"나머지 내분비선암",40,0,697437
27,"나머지암, 불분명한 암",40,34,697437
28,"림프종, 다발성골수종",40,49,697437
29,"백혈병(CLL 제외)",40,24,697437
30,"급성림프구성백혈병",40,3,697437
31,"급성골수성백혈병",40,12,697437
32,"만성골수성백혈병",40,4,697437
1,"구강암, 인두암",45,38,648091
2,"식도암",45,19,648091
3,"위암",45,162,648091
4,"결장암",45,130,648091
5,"직장암",45,92,648091
6,"간암",45,19,648091
7,"담낭암",45,8,648091
8,"췌장암",45,29,648091
9,"기관지암, 폐암",45,91,648091
10,"비강암, 후두암, 나머지암",45,6,648091
11,"뼈암",45,3,648091
12,"결합조직암",45,11,648091
13,"악성흑색종",45,0,648091
14,"비흑색종피부암(기저세포암)",45,0,648091
15,"비흑색종피부암(편평세포암)",45,0,648091
16,"유방암(여성)",45,1205,648091
17,"유방암(남성)",45,0,648091
18,"난소암",45,135,648091
19,"난소암 외 여성생식기암",45,357,648091
20,"남성생식기암",45,0,648091
21,"방광암",45,13,648091
22,"신장암, 나머지 비뇨기계암",45,25,648091
23,"안암",45,1,648091
24,"뇌암, 신경계암",45,13,648091
25,"갑상선암",45,197,648091
26,"나머지 내분비선암",45,3,648091
27,"나머지암, 불분명한 암",45,71,648091
28,"림프종, 다발성골수종",45,71,648091
29,"백혈병(CLL 제외)",45,28,648091
30,"급성림프구성백혈병",45,7,648091
31,"급성골수성백혈병",45,14,648091
32,"만성골수성백혈병",45,6,648091
1,"구강암, 인두암",50,40,674403
2,"식도암",50,21,674403
3,"위암",50,275,674403
4,"결장암",50,227,674403
5,"직장암",50,166,674403
6,"간암",50,56,674403
7,"담낭암",50,23,674403
8,"췌장암",50,62,674403
9,"기관지암, 폐암",50,189,674403
10,"비강암, 후두암, 나머지암",50,15,674403
11,"뼈암",50,9,674403
12,"결합조직암",50,8,674403
13,"악성흑색종",50,6,674403
14,"비흑색종피부암(기저세포암)",50,0,674403
15,"비흑색종피부암(편평세포암)",50,0,674403
16,"유방암(여성)",50,1226,674403
17,"유방암(남성)",50,0,674403
18,"난소암",50,198,674403
19,"난소암 외 여성생식기암",50,443,674403
20,"남성생식기암",50,0,674403
21,"방광암",50,32,674403
22,"신장암, 나머지 비뇨기계암",50,54,674403
23,"안암",50,0,674403
24,"뇌암, 신경계암",50,19,674403
25,"갑상선암",50,258,674403
26,"나머지 내분비선암",50,1,674403
27,"나머지암, 불분명한 암",50,97,674403
28,"림프종, 다발성골수종",50,110,674403
29,"백혈병(CLL 제외)",50,31,674403
30,"급성림프구성백혈병",50,2,674403
31,"급성골수성백혈병",50,12,674403
32,"만성골수성백혈병",50,8,674403
1,"구강암, 인두암",55,75,782432
2,"식도암",55,57,782432
3,"위암",55,439,782432
4,"결장암",55,445,782432
5,"직장암",55,254,782432
6,"간암",55,119,782432
7,"담낭암",55,65,782432
8,"췌장암",55,108,782432
9,"기관지암, 폐암",55,398,782432
10,"비강암, 후두암, 나머지암",55,15,782432
11,"뼈암",55,7,782432
12,"결합조직암",55,15,782432
13,"악성흑색종",55,5,782432
14,"비흑색종피부암(기저세포암)",55,0,782432
15,"비흑색종피부암(편평세포암)",55,0,782432
16,"유방암(여성)",55,1453,782432
17,"유방암(남성)",55,0,782432
18,"난소암",55,194,782432
19,"난소암 외 여성생식기암",55,515,782432
20,"남성생식기암",55,0,782432
21,"방광암",55,79,782432
22,"신장암, 나머지 비뇨기계암",55,110,782432
23,"안암",55,1,782432
24,"뇌암, 신경계암",55,22,782432
25,"갑상선암",55,308,782432
26,"나머지 내분비선암",55,2,782432
27,"나머지암, 불분명한 암",55,146,782432
28,"림프종, 다발성골수종",55,198,782432
29,"백혈병(CLL 제외)",55,62,782432
30,"급성림프구성백혈병",55,11,782432
31,"급성골수성백혈병",55,26,782432
32,"만성골수성백혈병",55,6,782432
1,"구강암, 인두암",60,95,878205
2,"식도암",60,75,878205
3,"위암",60,620,878205
4,"결장암",60,703,878205
5,"직장암",60,358,878205
6,"간암",60,243,878205
7,"담낭암",60,115,878205
8,"췌장암",60,207,878205
9,"기관지암, 폐암",60,700,878205
10,"비강암, 후두암, 나머지암",60,43,878205
11,"뼈암",60,4,878205
12,"결합조직암",60,24,878205
13,"악성흑색종",60,17,878205
14,"비흑색종피부암(기저세포암)",60,0,878205
15,"비흑색종피부암(편평세포암)",60,0,878205
16,"유방암(여성)",60,1759,878205
17,"유방암(남성)",60,0,878205
18,"난소암",60,186,878205
19,"난소암 외 여성생식기암",60,529,878205
20,"남성생식기암",60,0,878205
21,"방광암",60,102,878205
22,"신장암, 나머지 비뇨기계암",60,143,878205
23,"안암",60,0,878205
24,"뇌암, 신경계암",60,38,878205
25,"갑상선암",60,381,878205
26,"나머지 내분비선암",60,0,878205
27,"나머지암, 불분명한 암",60,237,878205
28,"림프종, 다발성골수종",60,292,878205
29,"백혈병(CLL 제외)",60,97,878205
30,"급성림프구성백혈병",60,10,878205
31,"급성골수성백혈병",60,33,878205
32,"만성골수성백혈병",60,11,878205
1,"구강암, 인두암",65,83,731028
2,"식도암",65,84,731028
3,"위암",65,730,731028
4,"결장암",65,752,731028
5,"직장암",65,390,731028
6,"간암",65,352,731028
7,"담낭암",65,148,731028
8,"췌장암",65,283,731028
9,"기관지암, 폐암",65,787,731028
10,"비강암, 후두암, 나머지암",65,28,731028
11,"뼈암",65,10,731028
12,"결합조직암",65,17,731028
13,"악성흑색종",65,10,731028
14,"비흑색종피부암(기저세포암)",65,0,731028
15,"비흑색종피부암(편평세포암)",65,0,731028
16,"유방암(여성)",65,1383,731028
17,"유방암(남성)",65,0,731028
18,"난소암",65,137,731028
19,"난소암 외 여성생식기암",65,358,731028
20,"남성생식기암",65,0,731028
21,"방광암",65,141,731028
22,"신장암, 나머지 비뇨기계암",65,146,731028
23,"안암",65,2,731028
24,"뇌암, 신경계암",65,37,731028
25,"갑상선암",65,296,731028
26,"나머지 내분비선암",65,3,731028
27,"나머지암, 불분명한 암",65,291,731028
28,"림프종, 다발성골수종",65,299,731028
29,"백혈병(CLL 제외)",65,97,731028
30,"급성림프구성백혈병",65,8,731028
31,"급성골수성백혈병",65,46,731028
32,"만성골수성백혈병",65,8,731028
1,"구강암, 인두암",70,117,666047
2,"식도암",70,66,666047
3,"위암",70,1024,666047
4,"결장암",70,894,666047
5,"직장암",70,402,666047
6,"간암",70,517,666047
7,"담낭암",70,220,666047
8,"췌장암",70,326,666047
9,"기관지암, 폐암",70,942,666047
10,"비강암, 후두암, 나머지암",70,29,666047
11,"뼈암",70,6,666047
12,"결합조직암",70,18,666047
13,"악성흑색종",70,11,666047
14,"비흑색종피부암(기저세포암)",70,0,666047
15,"비흑색종피부암(편평세포암)",70,0,666047
16,"유방암(여성)",70,1126,666047
17,"유방암(남성)",70,0,666047
18,"난소암",70,123,666047
19,"난소암 외 여성생식기암",70,341,666047
20,"남성생식기암",70,0,666047
21,"방광암",70,217,666047
22,"신장암, 나머지 비뇨기계암",70,184,666047
23,"안암",70,0,666047
24,"뇌암, 신경계암",70,42,666047
25,"갑상선암",70,285,666047
26,"나머지 내분비선암",70,2,666047
27,"나머지암, 불분명한 암",70,349,666047
28,"림프종, 다발성골수종",70,388,666047
29,"백혈병(CLL 제외)",70,96,666047
30,"급성림프구성백혈병",70,3,666047
31,"급성골수성백혈병",70,49,666047
32,"만성골수성백혈병",70,8,666047
1,"구강암, 인두암",75,122,625313
2,"식도암",75,75,625313
3,"위암",75,1158,625313
4,"결장암",75,1158,625313
5,"직장암",75,393,625313
6,"간암",75,711,625313
7,"담낭암",75,318,625313
8,"췌장암",75,442,625313
9,"기관지암, 폐암",75,1073,625313
10,"비강암, 후두암, 나머지암",75,41,625313
11,"뼈암",75,4,625313
12,"결합조직암",75,27,625313
13,"악성흑색종",75,16,625313
14,"비흑색종피부암(기저세포암)",75,0,625313
15,"비흑색종피부암(편평세포암)",75,0,625313
16,"유방암(여성)",75,934,625313
17,"유방암(남성)",75,0,625313
18,"난소암",75,111,625313
19,"난소암 외 여성생식기암",75,339,625313
20,"남성생식기암",75,0,625313
21,"방광암",75,259,625313
22,"신장암, 나머지 비뇨기계암",75,206,625313
23,"안암",75,3,625313
24,"뇌암, 신경계암",75,42,625313
25,"갑상선암",75,219,625313
26,"나머지 내분비선암",75,2,625313
27,"나머지암, 불분명한 암",75,538,625313
28,"림프종, 다발성골수종",75,481,625313
29,"백혈병(CLL 제외)",75,146,625313
30,"급성림프구성백혈병",75,12,625313
31,"급성골수성백혈병",75,64,625313
32,"만성골수성백혈병",75,16,625313
1,"구강암, 인두암",80,126,520559
2,"식도암",80,55,520559
3,"위암",80,1191,520559
4,"결장암",80,1139,520559
5,"직장암",80,338,520559
6,"간암",80,632,520559
7,"담낭암",80,369,520559
8,"췌장암",80,503,520559
9,"기관지암, 폐암",80,1000,520559
10,"비강암, 후두암, 나머지암",80,23,520559
11,"뼈암",80,5,520559
12,"결합조직암",80,35,520559
13,"악성흑색종",80,21,520559
14,"비흑색종피부암(기저세포암)",80,0,520559
15,"비흑색종피부암(편평세포암)",80,0,520559
16,"유방암(여성)",80,725,520559
17,"유방암(남성)",80,0,520559
18,"난소암",80,99,520559
19,"난소암 외 여성생식기암",80,251,520559
20,"남성생식기암",80,0,520559
21,"방광암",80,275,520559
22,"신장암, 나머지 비뇨기계암",80,213,520559
23,"안암",80,0,520559
24,"뇌암, 신경계암",80,30,520559
25,"갑상선암",80,130,520559
26,"나머지 내분비선암",80,5,520559
27,"나머지암, 불분명한 암",80,689,520559
28,"림프종, 다발성골수종",80,420,520559
29,"백혈병(CLL 제외)",80,150,520559
30,"급성림프구성백혈병",80,15,520559
31,"급성골수성백혈병",80,82,520559
32,"만성골수성백혈병",80,18,520559
1,"구강암, 인두암",85,176,577674
2,"식도암",85,108,577674
3,"위암",85,1585,577674
4,"결장암",85,1588,577674
5,"직장암",85,448,577674
6,"간암",85,688,577674
7,"담낭암",85,742,577674
8,"췌장암",85,724,577674
9,"기관지암, 폐암",85,1235,577674
10,"비강암, 후두암, 나머지암",85,39,577674
11,"뼈암",85,8,577674
12,"결합조직암",85,36,577674
13,"악성흑색종",85,26,577674
14,"비흑색종피부암(기저세포암)",85,0,577674
15,"비흑색종피부암(편평세포암)",85,0,577674
16,"유방암(여성)",85,739,577674
17,"유방암(남성)",85,0,577674
18,"난소암",85,106,577674
19,"난소암 외 여성생식기암",85,321,577674
20,"남성생식기암",85,0,577674
21,"방광암",85,381,577674
22,"신장암, 나머지 비뇨기계암",85,239,577674
23,"안암",85,3,577674
24,"뇌암, 신경계암",85,21,577674
25,"갑상선암",85,88,577674
26,"나머지 내분비선암",85,4,577674
27,"나머지암, 불분명한 암",85,1339,577674
28,"림프종, 다발성골수종",85,469,577674
29,"백혈병(CLL 제외)",85,195,577674
30,"급성림프구성백혈병",85,30,577674
31,"급성골수성백혈병",85,116,577674
32,"만성골수성백혈병",85,16,577674
