"Code","Cancer","Age","Case","PY"
32,"만성골수성백혈병",10,10,7776453
1,"구강암, 인두암",15,32,8154122
2,"식도암",15,0,8154122
3,"위암",15,12,8154122
4,"결장암",15,14,8154122
5,"직장암",15,12,8154122
6,"간암",15,7,8154122
7,"담낭암",15,0,8154122
8,"췌장암",15,7,8154122
9,"기관지암, 폐암",15,11,8154122
10,"비강암, 후두암, 나머지암",15,17,8154122
11,"뼈암",15,77,8154122
12,"결합조직암",15,67,8154122
13,"악성흑색종",15,6,8154122
14,"비흑색종피부암(기저세포암)",15,0,8154122
15,"비흑색종피부암(편평세포암)",15,0,8154122
16,"유방암(여성)",15,13,8154122
17,"유방암(남성)",15,0,8154122
18,"난소암",15,196,8154122
19,"난소암 외 여성생식기암",15,14,8154122
20,"남성생식기암",15,0,8154122
21,"방광암",15,1,8154122
22,"신장암, 나머지 비뇨기계암",15,14,8154122
23,"안암",15,2,8154122
24,"뇌암, 신경계암",15,98,8154122
25,"갑상선암",15,583,8154122
26,"나머지 내분비선암",15,17,8154122
27,"나머지암, 불분명한 암",15,98,8154122
28,"림프종, 다발성골수종",15,105,8154122
29,"백혈병(CLL 제외)",15,191,8154122
30,"급성림프구성백혈병",15,71,8154122
31,"급성골수성백혈병",15,103,8154122
32,"만성골수성백혈병",15,20,8154122
1,"구강암, 인두암",20,60,7581809
2,"식도암",20,0,7581809
3,"위암",20,84,7581809
4,"결장암",20,43,7581809
5,"직장암",20,29,7581809
6,"간암",20,22,7581809
7,"담낭암",20,1,7581809
8,"췌장암",20,13,7581809
9,"기관지암, 폐암",20,19,7581809
10,"비강암, 후두암, 나머지암",20,18,7581809
11,"뼈암",20,42,7581809
12,"결합조직암",20,70,7581809
13,"악성흑색종",20,7,7581809
14,"비흑색종피부암(기저세포암)",20,0,7581809
15,"비흑색종피부암(편평세포암)",20,0,7581809
16,"유방암(여성)",20,119,7581809
17,"유방암(남성)",20,0,7581809
18,"난소암",20,188,7581809
19,"난소암 외 여성생식기암",20,143,7581809
20,"남성생식기암",20,0,7581809
21,"방광암",20,3,7581809
22,"신장암, 나머지 비뇨기계암",20,27,7581809
23,"안암",20,2,7581809
24,"뇌암, 신경계암",20,75,7581809
25,"갑상선암",20,1971,7581809
26,"나머지 내분비선암",20,12,7581809
27,"나머지암, 불분명한 암",20,144,7581809
28,"림프종, 다발성골수종",20,167,7581809
29,"백혈병(CLL 제외)",20,161,7581809
30,"급성림프구성백혈병",20,56,7581809
31,"급성골수성백혈병",20,88,7581809
32,"만성골수성백혈병",20,28,7581809
1,"구강암, 인두암",25,89,9149276
2,"식도암",25,0,9149276
3,"위암",25,354,9149276
4,"결장암",25,95,9149276
5,"직장암",25,121,9149276
6,"간암",25,54,9149276
7,"담낭암",25,14,9149276
8,"췌장암",25,23,9149276
9,"기관지암, 폐암",25,58,9149276
10,"비강암, 후두암, 나머지암",25,34,9149276
11,"뼈암",25,57,9149276
12,"결합조직암",25,62,9149276
13,"악성흑색종",25,14,9149276
14,"비흑색종피부암(기저세포암)",25,0,9149276
15,"비흑색종피부암(편평세포암)",25,0,9149276
16,"유방암(여성)",25,789,9149276
17,"유방암(남성)",25,0,9149276
18,"난소암",25,249,9149276
19,"난소암 외 여성생식기암",25,778,9149276
20,"남성생식기암",25,0,9149276
21,"방광암",25,14,9149276
22,"신장암, 나머지 비뇨기계암",25,65,9149276
23,"안암",25,8,9149276
24,"뇌암, 신경계암",25,132,9149276
25,"갑상선암",25,6138,9149276
26,"나머지 내분비선암",25,14,9149276
27,"나머지암, 불분명한 암",25,241,9149276
28,"림프종, 다발성골수종",25,254,9149276
29,"백혈병(CLL 제외)",25,199,9149276
30,"급성림프구성백혈병",25,53,9149276
31,"급성골수성백혈병",25,123,9149276
32,"만성골수성백혈병",25,36,9149276
1,"구강암, 인두암",30,138,9670616
2,"식도암",30,3,9670616
3,"위암",30,974,9670616
4,"결장암",30,269,9670616
5,"직장암",30,313,9670616
6,"간암",30,118,9670616
7,"담낭암",30,24,9670616
8,"췌장암",30,35,9670616
9,"기관지암, 폐암",30,150,9670616
10,"비강암, 후두암, 나머지암",30,66,9670616
11,"뼈암",30,76,9670616
12,"결합조직암",30,93,9670616
13,"악성흑색종",30,27,9670616
14,"비흑색종피부암(기저세포암)",30,0,9670616
15,"비흑색종피부암(편평세포암)",30,0,9670616
16,"유방암(여성)",30,2644,9670616
17,"유방암(남성)",30,0,9670616
18,"난소암",30,361,9670616
19,"난소암 외 여성생식기암",30,1634,9670616
20,"남성생식기암",30,0,9670616
21,"방광암",30,16,9670616
22,"신장암, 나머지 비뇨기계암",30,126,9670616
23,"안암",30,4,9670616
24,"뇌암, 신경계암",30,190,9670616
25,"갑상선암",30,11651,9670616
26,"나머지 내분비선암",30,21,9670616
27,"나머지암, 불분명한 암",30,296,9670616
28,"림프종, 다발성골수종",30,322,9670616
29,"백혈병(CLL 제외)",30,231,9670616
30,"급성림프구성백혈병",30,66,9670616
31,"급성골수성백혈병",30,132,9670616
32,"만성골수성백혈병",30,51,9670616
1,"구강암, 인두암",35,171,10762476
2,"식도암",35,12,10762476
3,"위암",35,1910,10762476
4,"결장암",35,566,10762476
5,"직장암",35,565,10762476
6,"간암",35,259,10762476
7,"담낭암",35,63,10762476
8,"췌장암",35,92,10762476
9,"기관지암, 폐암",35,381,10762476
10,"비강암, 후두암, 나머지암",35,98,10762476
11,"뼈암",35,55,10762476
12,"결합조직암",35,100,10762476
13,"악성흑색종",35,47,10762476
14,"비흑색종피부암(기저세포암)",35,0,10762476
15,"비흑색종피부암(편평세포암)",35,0,10762476
16,"유방암(여성)",35,6553,10762476
17,"유방암(남성)",35,0,10762476
18,"난소암",35,589,10762476
19,"난소암 외 여성생식기암",35,2322,10762476
20,"남성생식기암",35,0,10762476
21,"방광암",35,36,10762476
22,"신장암, 나머지 비뇨기계암",35,226,10762476
23,"안암",35,8,10762476
24,"뇌암, 신경계암",35,206,10762476
25,"갑상선암",35,17329,10762476
26,"나머지 내분비선암",35,31,10762476
27,"나머지암, 불분명한 암",35,436,10762476
28,"림프종, 다발성골수종",35,456,10762476
29,"백혈병(CLL 제외)",35,329,10762476
30,"급성림프구성백혈병",35,78,10762476
31,"급성골수성백혈병",35,197,10762476
32,"만성골수성백혈병",35,72,10762476
1,"구강암, 인두암",40,256,10826466
2,"식도암",40,16,10826466
3,"위암",40,3131,10826466
4,"결장암",40,1074,10826466
5,"직장암",40,947,10826466
6,"간암",40,551,10826466
7,"담낭암",40,164,10826466
8,"췌장암",40,167,10826466
9,"기관지암, 폐암",40,760,10826466
10,"비강암, 후두암, 나머지암",40,118,10826466
11,"뼈암",40,72,10826466
12,"결합조직암",40,140,10826466
13,"악성흑색종",40,66,10826466
14,"비흑색종피부암(기저세포암)",40,0,10826466
15,"비흑색종피부암(편평세포암)",40,0,10826466
16,"유방암(여성)",40,11484,10826466
17,"유방암(남성)",40,0,10826466
18,"난소암",40,931,10826466
19,"난소암 외 여성생식기암",40,3435,10826466
20,"남성생식기암",40,0,10826466
21,"방광암",40,60,10826466
22,"신장암, 나머지 비뇨기계암",40,367,10826466
23,"안암",40,14,10826466
24,"뇌암, 신경계암",40,259,10826466
25,"갑상선암",40,21359,10826466
26,"나머지 내분비선암",40,26,10826466
27,"나머지암, 불분명한 암",40,613,10826466
28,"림프종, 다발성골수종",40,640,10826466
29,"백혈병(CLL 제외)",40,380,10826466
30,"급성림프구성백혈병",40,81,10826466
31,"급성골수성백혈병",40,232,10826466
32,"만성골수성백혈병",40,81,10826466
1,"구강암, 인두암",45,346,10505639
2,"식도암",45,42,10505639
3,"위암",45,3766,10505639
4,"결장암",45,1796,10505639
5,"직장암",45,1605,10505639
6,"간암",45,1054,10505639
7,"담낭암",45,368,10505639
8,"췌장암",45,352,10505639
9,"기관지암, 폐암",45,1409,10505639
10,"비강암, 후두암, 나머지암",45,154,10505639
11,"뼈암",45,97,10505639
12,"결합조직암",45,188,10505639
13,"악성흑색종",45,81,10505639
14,"비흑색종피부암(기저세포암)",45,0,10505639
15,"비흑색종피부암(편평세포암)",45,0,10505639
16,"유방암(여성)",45,15393,10505639
17,"유방암(남성)",45,0,10505639
18,"난소암",45,1341,10505639
19,"난소암 외 여성생식기암",45,4257,10505639
20,"남성생식기암",45,0,10505639
21,"방광암",45,96,10505639
22,"신장암, 나머지 비뇨기계암",45,534,10505639
23,"안암",45,20,10505639
24,"뇌암, 신경계암",45,276,10505639
25,"갑상선암",45,24324,10505639
26,"나머지 내분비선암",45,52,10505639
27,"나머지암, 불분명한 암",45,955,10505639
28,"림프종, 다발성골수종",45,900,10505639
29,"백혈병(CLL 제외)",45,444,10505639
30,"급성림프구성백혈병",45,102,10505639
31,"급성골수성백혈병",45,280,10505639
32,"만성골수성백혈병",45,78,10505639
1,"구강암, 인두암",50,434,9735668
2,"식도암",50,80,9735668
3,"위암",50,4795,9735668
4,"결장암",50,3028,9735668
5,"직장암",50,2465,9735668
6,"간암",50,1696,9735668
7,"담낭암",50,631,9735668
8,"췌장암",50,632,9735668
9,"기관지암, 폐암",50,2391,9735668
10,"비강암, 후두암, 나머지암",50,180,9735668
11,"뼈암",50,87,9735668
12,"결합조직암",50,196,9735668
13,"악성흑색종",50,105,9735668
14,"비흑색종피부암(기저세포암)",50,0,9735668
15,"비흑색종피부암(편평세포암)",50,0,9735668
16,"유방암(여성)",50,12850,9735668
17,"유방암(남성)",50,0,9735668
18,"난소암",50,1512,9735668
19,"난소암 외 여성생식기암",50,4627,9735668
20,"남성생식기암",50,0,9735668
21,"방광암",50,177,9735668
22,"신장암, 나머지 비뇨기계암",50,767,9735668
23,"안암",50,25,9735668
24,"뇌암, 신경계암",50,342,9735668
25,"갑상선암",50,25366,9735668
26,"나머지 내분비선암",50,57,9735668
27,"나머지암, 불분명한 암",50,1233,9735668
28,"림프종, 다발성골수종",50,1205,9735668
29,"백혈병(CLL 제외)",50,452,9735668
30,"급성림프구성백혈병",50,96,9735668
31,"급성골수성백혈병",50,283,9735668
32,"만성골수성백혈병",50,92,9735668
1,"구강암, 인두암",55,369,7109483
2,"식도암",55,92,7109483
3,"위암",55,4362,7109483
4,"결장암",55,3058,7109483
5,"직장암",55,2295,7109483
6,"간암",55,2022,7109483
7,"담낭암",55,881,7109483
8,"췌장암",55,778,7109483
9,"기관지암, 폐암",55,2698,7109483
10,"비강암, 후두암, 나머지암",55,177,7109483
11,"뼈암",55,57,7109483
12,"결합조직암",55,158,7109483
13,"악성흑색종",55,120,7109483
14,"비흑색종피부암(기저세포암)",55,0,7109483
15,"비흑색종피부암(편평세포암)",55,0,7109483
16,"유방암(여성)",55,8090,7109483
17,"유방암(남성)",55,0,7109483
18,"난소암",55,1053,7109483
19,"난소암 외 여성생식기암",55,3493,7109483
20,"남성생식기암",55,0,7109483
21,"방광암",55,224,7109483
22,"신장암, 나머지 비뇨기계암",55,747,7109483
23,"안암",55,16,7109483
24,"뇌암, 신경계암",55,307,7109483
25,"갑상선암",55,16731,7109483
26,"나머지 내분비선암",55,24,7109483
27,"나머지암, 불분명한 암",55,1317,7109483
28,"림프종, 다발성골수종",55,1182,7109483
29,"백혈병(CLL 제외)",55,431,7109483
30,"급성림프구성백혈병",55,87,7109483
31,"급성골수성백혈병",55,254,7109483
32,"만성골수성백혈병",55,97,7109483
1,"구강암, 인두암",60,326,5576181
2,"식도암",60,87,5576181
3,"위암",60,4865,5576181
4,"결장암",60,3565,5576181
5,"직장암",60,2409,5576181
6,"간암",60,2503,5576181
7,"담낭암",60,1184,5576181
8,"췌장암",60,991,5576181
9,"기관지암, 폐암",60,3248,5576181
10,"비강암, 후두암, 나머지암",60,181,5576181
11,"뼈암",60,63,5576181
12,"결합조직암",60,156,5576181
13,"악성흑색종",60,118,5576181
14,"비흑색종피부암(기저세포암)",60,0,5576181
15,"비흑색종피부암(편평세포암)",60,0,5576181
16,"유방암(여성)",60,5867,5576181
17,"유방암(남성)",60,0,5576181
18,"난소암",60,882,5576181
19,"난소암 외 여성생식기암",60,2603,5576181
20,"남성생식기암",60,0,5576181
21,"방광암",60,253,5576181
22,"신장암, 나머지 비뇨기계암",60,792,5576181
23,"안암",60,18,5576181
24,"뇌암, 신경계암",60,307,5576181
25,"갑상선암",60,11339,5576181
26,"나머지 내분비선암",60,43,5576181
27,"나머지암, 불분명한 암",60,1601,5576181
28,"림프종, 다발성골수종",60,1215,5576181
29,"백혈병(CLL 제외)",60,395,5576181
30,"급성림프구성백혈병",60,84,5576181
31,"급성골수성백혈병",60,263,5576181
32,"만성골수성백혈병",60,77,5576181
1,"구강암, 인두암",65,378,5112577
2,"식도암",65,109,5112577
3,"위암",65,6200,5112577
4,"결장암",65,4167,5112577
5,"직장암",65,2812,5112577
6,"간암",65,2993,5112577
7,"담낭암",65,1709,5112577
8,"췌장암",65,1624,5112577
9,"기관지암, 폐암",65,4031,5112577
10,"비강암, 후두암, 나머지암",65,183,5112577
11,"뼈암",65,69,5112577
12,"결합조직암",65,162,5112577
13,"악성흑색종",65,155,5112577
14,"비흑색종피부암(기저세포암)",65,0,5112577
15,"비흑색종피부암(편평세포암)",65,0,5112577
16,"유방암(여성)",65,4208,5112577
17,"유방암(남성)",65,0,5112577
18,"난소암",65,810,5112577
19,"난소암 외 여성생식기암",65,2297,5112577
20,"남성생식기암",65,0,5112577
21,"방광암",65,394,5112577
22,"신장암, 나머지 비뇨기계암",65,930,5112577
23,"안암",65,16,5112577
24,"뇌암, 신경계암",65,333,5112577
25,"갑상선암",65,7413,5112577
26,"나머지 내분비선암",65,31,5112577
27,"나머지암, 불분명한 암",65,2131,5112577
28,"림프종, 다발성골수종",65,1389,5112577
29,"백혈병(CLL 제외)",65,491,5112577
30,"급성림프구성백혈병",65,106,5112577
31,"급성골수성백혈병",65,360,5112577
32,"만성골수성백혈병",65,82,5112577
1,"구강암, 인두암",70,383,4406765
2,"식도암",70,132,4406765
3,"위암",70,7098,4406765
4,"결장암",70,4593,4406765
5,"직장암",70,3118,4406765
6,"간암",70,3203,4406765
7,"담낭암",70,2197,4406765
8,"췌장암",70,1948,4406765
9,"기관지암, 폐암",70,4835,4406765
10,"비강암, 후두암, 나머지암",70,221,4406765
11,"뼈암",70,68,4406765
12,"결합조직암",70,178,4406765
13,"악성흑색종",70,166,4406765
14,"비흑색종피부암(기저세포암)",70,0,4406765
15,"비흑색종피부암(편평세포암)",70,0,4406765
16,"유방암(여성)",70,2891,4406765
17,"유방암(남성)",70,0,4406765
18,"난소암",70,684,4406765
19,"난소암 외 여성생식기암",70,1911,4406765
20,"남성생식기암",70,0,4406765
21,"방광암",70,581,4406765
22,"신장암, 나머지 비뇨기계암",70,970,4406765
23,"안암",70,29,4406765
24,"뇌암, 신경계암",70,418,4406765
25,"갑상선암",70,4178,4406765
26,"나머지 내분비선암",70,36,4406765
27,"나머지암, 불분명한 암",70,2998,4406765
28,"림프종, 다발성골수종",70,1487,4406765
29,"백혈병(CLL 제외)",70,498,4406765
30,"급성림프구성백혈병",70,143,4406765
31,"급성골수성백혈병",70,373,4406765
32,"만성골수성백혈병",70,75,4406765
1,"구강암, 인두암",75,335,3158652
2,"식도암",75,162,3158652
3,"위암",75,5977,3158652
4,"결장암",75,3990,3158652
5,"직장암",75,2580,3158652
6,"간암",75,2772,3158652
7,"담낭암",75,2255,3158652
8,"췌장암",75,1891,3158652
9,"기관지암, 폐암",75,4776,3158652
10,"비강암, 후두암, 나머지암",75,180,3158652
11,"뼈암",75,57,3158652
12,"결합조직암",75,160,3158652
13,"악성흑색종",75,153,3158652
14,"비흑색종피부암(기저세포암)",75,0,3158652
15,"비흑색종피부암(편평세포암)",75,0,3158652
16,"유방암(여성)",75,1553,3158652
17,"유방암(남성)",75,0,3158652
18,"난소암",75,513,3158652
19,"난소암 외 여성생식기암",75,1500,3158652
20,"남성생식기암",75,0,3158652
21,"방광암",75,652,3158652
22,"신장암, 나머지 비뇨기계암",75,836,3158652
23,"안암",75,10,3158652
24,"뇌암, 신경계암",75,300,3158652
25,"갑상선암",75,1730,3158652
26,"나머지 내분비선암",75,19,3158652
27,"나머지암, 불분명한 암",75,3168,3158652
28,"림프종, 다발성골수종",75,1163,3158652
29,"백혈병(CLL 제외)",75,448,3158652
30,"급성림프구성백혈병",75,141,3158652
31,"급성골수성백혈병",75,345,3158652
32,"만성골수성백혈병",75,64,3158652
1,"구강암, 인두암",80,231,1909570
2,"식도암",80,112,1909570
3,"위암",80,3922,1909570
4,"결장암",80,2646,1909570
5,"직장암",80,1687,1909570
6,"간암",80,1828,1909570
7,"담낭암",80,1764,1909570
8,"췌장암",80,1388,1909570
9,"기관지암, 폐암",80,3610,1909570
10,"비강암, 후두암, 나머지암",80,121,1909570
11,"뼈암",80,39,1909570
12,"결합조직암",80,90,1909570
13,"악성흑색종",80,98,1909570
14,"비흑색종피부암(기저세포암)",80,0,1909570
15,"비흑색종피부암(편평세포암)",80,0,1909570
16,"유방암(여성)",80,691,1909570
17,"유방암(남성)",80,0,1909570
18,"난소암",80,296,1909570
19,"난소암 외 여성생식기암",80,910,1909570
20,"남성생식기암",80,0,1909570
21,"방광암",80,547,1909570
22,"신장암, 나머지 비뇨기계암",80,479,1909570
23,"안암",80,9,1909570
24,"뇌암, 신경계암",80,205,1909570
25,"갑상선암",80,584,1909570
26,"나머지 내분비선암",80,17,1909570
27,"나머지암, 불분명한 암",80,2524,1909570
28,"림프종, 다발성골수종",80,621,1909570
29,"백혈병(CLL 제외)",80,270,1909570
30,"급성림프구성백혈병",80,119,1909570
31,"급성골수성백혈병",80,217,1909570
32,"만성골수성백혈병",80,34,1909570
1,"구강암, 인두암",85,145,1321730
2,"식도암",85,116,1321730
3,"위암",85,2323,1321730
4,"결장암",85,1724,1321730
5,"직장암",85,1037,1321730
6,"간암",85,1148,1321730
7,"담낭암",85,1344,1321730
8,"췌장암",85,970,1321730
9,"기관지암, 폐암",85,2755,1321730
10,"비강암, 후두암, 나머지암",85,73,1321730
11,"뼈암",85,32,1321730
12,"결합조직암",85,72,1321730
13,"악성흑색종",85,65,1321730
14,"비흑색종피부암(기저세포암)",85,0,1321730
15,"비흑색종피부암(편평세포암)",85,0,1321730
16,"유방암(여성)",85,385,1321730
17,"유방암(남성)",85,0,1321730
18,"난소암",85,217,1321730
19,"난소암 외 여성생식기암",85,520,1321730
20,"남성생식기암",85,0,1321730
21,"방광암",85,370,1321730
22,"신장암, 나머지 비뇨기계암",85,257,1321730
23,"안암",85,15,1321730
24,"뇌암, 신경계암",85,133,1321730
25,"갑상선암",85,221,1321730
26,"나머지 내분비선암",85,9,1321730
27,"나머지암, 불분명한 암",85,2225,1321730
28,"림프종, 다발성골수종",85,283,1321730
29,"백혈병(CLL 제외)",85,166,1321730
30,"급성림프구성백혈병",85,84,1321730
31,"급성골수성백혈병",85,137,1321730
32,"만성골수성백혈병",85,25,1321730
