"Code","Cancer","Age","Case","PY"
28,"림프종, 다발성골수종",10,90,6733458
29,"백혈병(CLL 제외)",10,224,6733458
30,"급성림프구성백혈병",10,127,6733458
31,"급성골수성백혈병",10,78,6733458
32,"만성골수성백혈병",10,21,6733458
1,"구강암, 인두암",15,23,7676005
2,"식도암",15,0,7676005
3,"위암",15,30,7676005
4,"결장암",15,14,7676005
5,"직장암",15,8,7676005
6,"간암",15,23,7676005
7,"담낭암",15,1,7676005
8,"췌장암",15,2,7676005
9,"기관지암, 폐암",15,11,7676005
10,"비강암, 후두암, 나머지암",15,28,7676005
11,"뼈암",15,132,7676005
12,"결합조직암",15,37,7676005
13,"악성흑색종",15,2,7676005
14,"비흑색종피부암(기저세포암)",15,11,7676005
15,"비흑색종피부암(편평세포암)",15,11,7676005
16,"유방암(여성)",15,0,7676005
17,"유방암(남성)",15,0,7676005
18,"난소암",15,0,7676005
19,"난소암 외 여성생식기암",15,0,7676005
20,"남성생식기암",15,37,7676005
21,"방광암",15,3,7676005
22,"신장암, 나머지 비뇨기계암",15,8,7676005
23,"안암",15,1,7676005
24,"뇌암, 신경계암",15,127,7676005
25,"갑상선암",15,42,7676005
26,"나머지 내분비선암",15,57,7676005
27,"나머지암, 불분명한 암",15,51,7676005
28,"림프종, 다발성골수종",15,115,7676005
29,"백혈병(CLL 제외)",15,251,7676005
30,"급성림프구성백혈병",15,125,7676005
31,"급성골수성백혈병",15,104,7676005
32,"만성골수성백혈병",15,30,7676005
1,"구강암, 인두암",20,44,8126523
2,"식도암",20,3,8126523
3,"위암",20,88,8126523
4,"결장암",20,34,8126523
5,"직장암",20,27,8126523
6,"간암",20,56,8126523
7,"담낭암",20,2,8126523
8,"췌장암",20,9,8126523
9,"기관지암, 폐암",20,19,8126523
10,"비강암, 후두암, 나머지암",20,46,8126523
11,"뼈암",20,77,8126523
12,"결합조직암",20,49,8126523
13,"악성흑색종",20,6,8126523
14,"비흑색종피부암(기저세포암)",20,16,8126523
15,"비흑색종피부암(편평세포암)",20,16,8126523
16,"유방암(여성)",20,0,8126523
17,"유방암(남성)",20,0,8126523
18,"난소암",20,0,8126523
19,"난소암 외 여성생식기암",20,0,8126523
20,"남성생식기암",20,57,8126523
21,"방광암",20,8,8126523
22,"신장암, 나머지 비뇨기계암",20,22,8126523
23,"안암",20,1,8126523
24,"뇌암, 신경계암",20,125,8126523
25,"갑상선암",20,77,8126523
26,"나머지 내분비선암",20,27,8126523
27,"나머지암, 불분명한 암",20,63,8126523
28,"림프종, 다발성골수종",20,126,8126523
29,"백혈병(CLL 제외)",20,189,8126523
30,"급성림프구성백혈병",20,70,8126523
31,"급성골수성백혈병",20,73,8126523
32,"만성골수성백혈병",20,39,8126523
1,"구강암, 인두암",25,61,8983229
2,"식도암",25,9,8983229
3,"위암",25,366,8983229
4,"결장암",25,103,8983229
5,"직장암",25,87,8983229
6,"간암",25,157,8983229
7,"담낭암",25,7,8983229
8,"췌장암",25,14,8983229
9,"기관지암, 폐암",25,71,8983229
10,"비강암, 후두암, 나머지암",25,54,8983229
11,"뼈암",25,49,8983229
12,"결합조직암",25,61,8983229
13,"악성흑색종",25,18,8983229
14,"비흑색종피부암(기저세포암)",25,45,8983229
15,"비흑색종피부암(편평세포암)",25,45,8983229
16,"유방암(여성)",25,0,8983229
17,"유방암(남성)",25,2,8983229
18,"난소암",25,0,8983229
19,"난소암 외 여성생식기암",25,0,8983229
20,"남성생식기암",25,111,8983229
21,"방광암",25,34,8983229
22,"신장암, 나머지 비뇨기계암",25,43,8983229
23,"안암",25,7,8983229
24,"뇌암, 신경계암",25,124,8983229
25,"갑상선암",25,136,8983229
26,"나머지 내분비선암",25,17,8983229
27,"나머지암, 불분명한 암",25,102,8983229
28,"림프종, 다발성골수종",25,172,8983229
29,"백혈병(CLL 제외)",25,230,8983229
30,"급성림프구성백혈병",25,60,8983229
31,"급성골수성백혈병",25,111,8983229
32,"만성골수성백혈병",25,58,8983229
1,"구강암, 인두암",30,117,9226246
2,"식도암",30,8,9226246
3,"위암",30,914,9226246
4,"결장암",30,198,9226246
5,"직장암",30,167,9226246
6,"간암",30,433,9226246
7,"담낭암",30,25,9226246
8,"췌장암",30,54,9226246
9,"기관지암, 폐암",30,189,9226246
10,"비강암, 후두암, 나머지암",30,48,9226246
11,"뼈암",30,57,9226246
12,"결합조직암",30,90,9226246
13,"악성흑색종",30,17,9226246
14,"비흑색종피부암(기저세포암)",30,53,9226246
15,"비흑색종피부암(편평세포암)",30,53,9226246
16,"유방암(여성)",30,0,9226246
17,"유방암(남성)",30,4,9226246
18,"난소암",30,0,9226246
19,"난소암 외 여성생식기암",30,0,9226246
20,"남성생식기암",30,116,9226246
21,"방광암",30,69,9226246
22,"신장암, 나머지 비뇨기계암",30,103,9226246
23,"안암",30,8,9226246
24,"뇌암, 신경계암",30,175,9226246
25,"갑상선암",30,197,9226246
26,"나머지 내분비선암",30,18,9226246
27,"나머지암, 불분명한 암",30,144,9226246
28,"림프종, 다발성골수종",30,254,9226246
29,"백혈병(CLL 제외)",30,267,9226246
30,"급성림프구성백혈병",30,57,9226246
31,"급성골수성백혈병",30,137,9226246
32,"만성골수성백혈병",30,63,9226246
1,"구강암, 인두암",35,211,8958298
2,"식도암",35,30,8958298
3,"위암",35,1935,8958298
4,"결장암",35,408,8958298
5,"직장암",35,379,8958298
6,"간암",35,1299,8958298
7,"담낭암",35,91,8958298
8,"췌장암",35,131,8958298
9,"기관지암, 폐암",35,375,8958298
10,"비강암, 후두암, 나머지암",35,94,8958298
11,"뼈암",35,59,8958298
12,"결합조직암",35,82,8958298
13,"악성흑색종",35,11,8958298
14,"비흑색종피부암(기저세포암)",35,70,8958298
15,"비흑색종피부암(편평세포암)",35,70,8958298
16,"유방암(여성)",35,0,8958298
17,"유방암(남성)",35,16,8958298
18,"난소암",35,0,8958298
19,"난소암 외 여성생식기암",35,0,8958298
20,"남성생식기암",35,71,8958298
21,"방광암",35,133,8958298
22,"신장암, 나머지 비뇨기계암",35,244,8958298
23,"안암",35,7,8958298
24,"뇌암, 신경계암",35,215,8958298
25,"갑상선암",35,253,8958298
26,"나머지 내분비선암",35,18,8958298
27,"나머지암, 불분명한 암",35,211,8958298
28,"림프종, 다발성골수종",35,333,8958298
29,"백혈병(CLL 제외)",35,296,8958298
30,"급성림프구성백혈병",35,69,8958298
31,"급성골수성백혈병",35,146,8958298
32,"만성골수성백혈병",35,68,8958298
1,"구강암, 인두암",40,339,8474597
2,"식도암",40,110,8474597
3,"위암",40,3225,8474597
4,"결장암",40,629,8474597
5,"직장암",40,720,8474597
6,"간암",40,3121,8474597
7,"담낭암",40,184,8474597
8,"췌장암",40,268,8474597
9,"기관지암, 폐암",40,830,8474597
10,"비강암, 후두암, 나머지암",40,168,8474597
11,"뼈암",40,59,8474597
12,"결합조직암",40,111,8474597
13,"악성흑색종",40,33,8474597
14,"비흑색종피부암(기저세포암)",40,117,8474597
15,"비흑색종피부암(편평세포암)",40,117,8474597
16,"유방암(여성)",40,0,8474597
17,"유방암(남성)",40,18,8474597
18,"난소암",40,0,8474597
19,"난소암 외 여성생식기암",40,0,8474597
20,"남성생식기암",40,72,8474597
21,"방광암",40,280,8474597
22,"신장암, 나머지 비뇨기계암",40,425,8474597
23,"안암",40,9,8474597
24,"뇌암, 신경계암",40,235,8474597
25,"갑상선암",40,279,8474597
26,"나머지 내분비선암",40,21,8474597
27,"나머지암, 불분명한 암",40,354,8474597
28,"림프종, 다발성골수종",40,489,8474597
29,"백혈병(CLL 제외)",40,321,8474597
30,"급성림프구성백혈병",40,61,8474597
31,"급성골수성백혈병",40,166,8474597
32,"만성골수성백혈병",40,80,8474597
1,"구강암, 인두암",45,419,6149834
2,"식도암",45,258,6149834
3,"위암",45,4274,6149834
4,"결장암",45,815,6149834
5,"직장암",45,931,6149834
6,"간암",45,4716,6149834
7,"담낭암",45,278,6149834
8,"췌장암",45,389,6149834
9,"기관지암, 폐암",45,1543,6149834
10,"비강암, 후두암, 나머지암",45,298,6149834
11,"뼈암",45,43,6149834
12,"결합조직암",45,74,6149834
13,"악성흑색종",45,33,6149834
14,"비흑색종피부암(기저세포암)",45,133,6149834
15,"비흑색종피부암(편평세포암)",45,133,6149834
16,"유방암(여성)",45,0,6149834
17,"유방암(남성)",45,22,6149834
18,"난소암",45,0,6149834
19,"난소암 외 여성생식기암",45,0,6149834
20,"남성생식기암",45,115,6149834
21,"방광암",45,375,6149834
22,"신장암, 나머지 비뇨기계암",45,527,6149834
23,"안암",45,7,6149834
24,"뇌암, 신경계암",45,202,6149834
25,"갑상선암",45,270,6149834
26,"나머지 내분비선암",45,24,6149834
27,"나머지암, 불분명한 암",45,444,6149834
28,"림프종, 다발성골수종",45,524,6149834
29,"백혈병(CLL 제외)",45,258,6149834
30,"급성림프구성백혈병",45,55,6149834
31,"급성골수성백혈병",45,131,6149834
32,"만성골수성백혈병",45,68,6149834
1,"구강암, 인두암",50,578,4725967
2,"식도암",50,514,4725967
3,"위암",50,5625,4725967
4,"결장암",50,1163,4725967
5,"직장암",50,1364,4725967
6,"간암",50,5987,4725967
7,"담낭암",50,525,4725967
8,"췌장암",50,568,4725967
9,"기관지암, 폐암",50,2709,4725967
10,"비강암, 후두암, 나머지암",50,540,4725967
11,"뼈암",50,45,4725967
12,"결합조직암",50,86,4725967
13,"악성흑색종",50,60,4725967
14,"비흑색종피부암(기저세포암)",50,156,4725967
15,"비흑색종피부암(편평세포암)",50,156,4725967
16,"유방암(여성)",50,0,4725967
17,"유방암(남성)",50,17,4725967
18,"난소암",50,0,4725967
19,"난소암 외 여성생식기암",50,0,4725967
20,"남성생식기암",50,189,4725967
21,"방광암",50,557,4725967
22,"신장암, 나머지 비뇨기계암",50,565,4725967
23,"안암",50,8,4725967
24,"뇌암, 신경계암",50,210,4725967
25,"갑상선암",50,208,4725967
26,"나머지 내분비선암",50,16,4725967
27,"나머지암, 불분명한 암",50,510,4725967
28,"림프종, 다발성골수종",50,570,4725967
29,"백혈병(CLL 제외)",50,250,4725967
30,"급성림프구성백혈병",50,45,4725967
31,"급성골수성백혈병",50,134,4725967
32,"만성골수성백혈병",50,60,4725967
1,"구강암, 인두암",55,829,4021659
2,"식도암",55,1015,4021659
3,"위암",55,7890,4021659
4,"결장암",55,1576,4021659
5,"직장암",55,1869,4021659
6,"간암",55,6716,4021659
7,"담낭암",55,815,4021659
8,"췌장암",55,827,4021659
9,"기관지암, 폐암",55,4716,4021659
10,"비강암, 후두암, 나머지암",55,791,4021659
11,"뼈암",55,45,4021659
12,"결합조직암",55,105,4021659
13,"악성흑색종",55,56,4021659
14,"비흑색종피부암(기저세포암)",55,262,4021659
15,"비흑색종피부암(편평세포암)",55,262,4021659
16,"유방암(여성)",55,0,4021659
17,"유방암(남성)",55,21,4021659
18,"난소암",55,0,4021659
19,"난소암 외 여성생식기암",55,0,4021659
20,"남성생식기암",55,437,4021659
21,"방광암",55,779,4021659
22,"신장암, 나머지 비뇨기계암",55,667,4021659
23,"안암",55,10,4021659
24,"뇌암, 신경계암",55,246,4021659
25,"갑상선암",55,229,4021659
26,"나머지 내분비선암",55,25,4021659
27,"나머지암, 불분명한 암",55,785,4021659
28,"림프종, 다발성골수종",55,696,4021659
29,"백혈병(CLL 제외)",55,315,4021659
30,"급성림프구성백혈병",55,58,4021659
31,"급성골수성백혈병",55,200,4021659
32,"만성골수성백혈병",55,58,4021659
1,"구강암, 인두암",60,969,3401071
2,"식도암",60,1538,3401071
3,"위암",60,9953,3401071
4,"결장암",60,2019,3401071
5,"직장암",60,2260,3401071
6,"간암",60,6652,3401071
7,"담낭암",60,1125,3401071
8,"췌장암",60,1138,3401071
9,"기관지암, 폐암",60,7292,3401071
10,"비강암, 후두암, 나머지암",60,985,3401071
11,"뼈암",60,55,3401071
12,"결합조직암",60,123,3401071
13,"악성흑색종",60,77,3401071
14,"비흑색종피부암(기저세포암)",60,335,3401071
15,"비흑색종피부암(편평세포암)",60,335,3401071
16,"유방암(여성)",60,0,3401071
17,"유방암(남성)",60,23,3401071
18,"난소암",60,0,3401071
19,"난소암 외 여성생식기암",60,0,3401071
20,"남성생식기암",60,938,3401071
21,"방광암",60,1260,3401071
22,"신장암, 나머지 비뇨기계암",60,836,3401071
23,"안암",60,12,3401071
24,"뇌암, 신경계암",60,243,3401071
25,"갑상선암",60,214,3401071
26,"나머지 내분비선암",60,17,3401071
27,"나머지암, 불분명한 암",60,1046,3401071
28,"림프종, 다발성골수종",60,835,3401071
29,"백혈병(CLL 제외)",60,311,3401071
30,"급성림프구성백혈병",60,55,3401071
31,"급성골수성백혈병",60,190,3401071
32,"만성골수성백혈병",60,68,3401071
1,"구강암, 인두암",65,889,2276487
2,"식도암",65,1395,2276487
3,"위암",65,9044,2276487
4,"결장암",65,1905,2276487
5,"직장암",65,2013,2276487
6,"간암",65,4909,2276487
7,"담낭암",65,1153,2276487
8,"췌장암",65,1059,2276487
9,"기관지암, 폐암",65,8255,2276487
10,"비강암, 후두암, 나머지암",65,966,2276487
11,"뼈암",65,43,2276487
12,"결합조직암",65,113,2276487
13,"악성흑색종",65,60,2276487
14,"비흑색종피부암(기저세포암)",65,326,2276487
15,"비흑색종피부암(편평세포암)",65,326,2276487
16,"유방암(여성)",65,0,2276487
17,"유방암(남성)",65,29,2276487
18,"난소암",65,0,2276487
19,"난소암 외 여성생식기암",65,0,2276487
20,"남성생식기암",65,1263,2276487
21,"방광암",65,1224,2276487
22,"신장암, 나머지 비뇨기계암",65,757,2276487
23,"안암",65,16,2276487
24,"뇌암, 신경계암",65,186,2276487
25,"갑상선암",65,182,2276487
26,"나머지 내분비선암",65,18,2276487
27,"나머지암, 불분명한 암",65,1060,2276487
28,"림프종, 다발성골수종",65,770,2276487
29,"백혈병(CLL 제외)",65,288,2276487
30,"급성림프구성백혈병",65,79,2276487
31,"급성골수성백혈병",65,192,2276487
32,"만성골수성백혈병",65,56,2276487
1,"구강암, 인두암",70,546,1354446
2,"식도암",70,952,1354446
3,"위암",70,6641,1354446
4,"결장암",70,1469,1354446
5,"직장암",70,1464,1354446
6,"간암",70,3238,1354446
7,"담낭암",70,980,1354446
8,"췌장암",70,887,1354446
9,"기관지암, 폐암",70,7101,1354446
10,"비강암, 후두암, 나머지암",70,647,1354446
11,"뼈암",70,47,1354446
12,"결합조직암",70,87,1354446
13,"악성흑색종",70,44,1354446
14,"비흑색종피부암(기저세포암)",70,272,1354446
15,"비흑색종피부암(편평세포암)",70,272,1354446
16,"유방암(여성)",70,0,1354446
17,"유방암(남성)",70,17,1354446
18,"난소암",70,0,1354446
19,"난소암 외 여성생식기암",70,0,1354446
20,"남성생식기암",70,1344,1354446
21,"방광암",70,1115,1354446
22,"신장암, 나머지 비뇨기계암",70,499,1354446
23,"안암",70,11,1354446
24,"뇌암, 신경계암",70,151,1354446
25,"갑상선암",70,103,1354446
26,"나머지 내분비선암",70,21,1354446
27,"나머지암, 불분명한 암",70,911,1354446
28,"림프종, 다발성골수종",70,563,1354446
29,"백혈병(CLL 제외)",70,228,1354446
30,"급성림프구성백혈병",70,71,1354446
31,"급성골수성백혈병",70,154,1354446
32,"만성골수성백혈병",70,36,1354446
1,"구강암, 인두암",75,320,835225
2,"식도암",75,660,835225
3,"위암",75,4427,835225
4,"결장암",75,1082,835225
5,"직장암",75,932,835225
6,"간암",75,2064,835225
7,"담낭암",75,757,835225
8,"췌장암",75,640,835225
9,"기관지암, 폐암",75,5073,835225
10,"비강암, 후두암, 나머지암",75,382,835225
11,"뼈암",75,34,835225
12,"결합조직암",75,71,835225
13,"악성흑색종",75,25,835225
14,"비흑색종피부암(기저세포암)",75,195,835225
15,"비흑색종피부암(편평세포암)",75,195,835225
16,"유방암(여성)",75,0,835225
17,"유방암(남성)",75,18,835225
18,"난소암",75,0,835225
19,"난소암 외 여성생식기암",75,0,835225
20,"남성생식기암",75,1260,835225
21,"방광암",75,911,835225
22,"신장암, 나머지 비뇨기계암",75,317,835225
23,"안암",75,3,835225
24,"뇌암, 신경계암",75,105,835225
25,"갑상선암",75,67,835225
26,"나머지 내분비선암",75,5,835225
27,"나머지암, 불분명한 암",75,761,835225
28,"림프종, 다발성골수종",75,351,835225
29,"백혈병(CLL 제외)",75,148,835225
30,"급성림프구성백혈병",75,65,835225
31,"급성골수성백혈병",75,110,835225
32,"만성골수성백혈병",75,19,835225
1,"구강암, 인두암",80,195,397676
2,"식도암",80,280,397676
3,"위암",80,2053,397676
4,"결장암",80,544,397676
5,"직장암",80,481,397676
6,"간암",80,951,397676
7,"담낭암",80,432,397676
8,"췌장암",80,329,397676
9,"기관지암, 폐암",80,2216,397676
10,"비강암, 후두암, 나머지암",80,164,397676
11,"뼈암",80,14,397676
12,"결합조직암",80,24,397676
13,"악성흑색종",80,15,397676
14,"비흑색종피부암(기저세포암)",80,123,397676
15,"비흑색종피부암(편평세포암)",80,123,397676
16,"유방암(여성)",80,0,397676
17,"유방암(남성)",80,8,397676
18,"난소암",80,0,397676
19,"난소암 외 여성생식기암",80,0,397676
20,"남성생식기암",80,789,397676
21,"방광암",80,443,397676
22,"신장암, 나머지 비뇨기계암",80,127,397676
23,"안암",80,2,397676
24,"뇌암, 신경계암",80,53,397676
25,"갑상선암",80,32,397676
26,"나머지 내분비선암",80,5,397676
27,"나머지암, 불분명한 암",80,358,397676
28,"림프종, 다발성골수종",80,173,397676
29,"백혈병(CLL 제외)",80,61,397676
30,"급성림프구성백혈병",80,26,397676
31,"급성골수성백혈병",80,45,397676
32,"만성골수성백혈병",80,12,397676
1,"구강암, 인두암",85,72,179887
2,"식도암",85,83,179887
3,"위암",85,724,179887
4,"결장암",85,214,179887
5,"직장암",85,170,179887
6,"간암",85,317,179887
7,"담낭암",85,182,179887
8,"췌장암",85,142,179887
9,"기관지암, 폐암",85,761,179887
10,"비강암, 후두암, 나머지암",85,63,179887
11,"뼈암",85,6,179887
12,"결합조직암",85,9,179887
13,"악성흑색종",85,5,179887
14,"비흑색종피부암(기저세포암)",85,63,179887
15,"비흑색종피부암(편평세포암)",85,63,179887
16,"유방암(여성)",85,0,179887
17,"유방암(남성)",85,6,179887
18,"난소암",85,0,179887
19,"난소암 외 여성생식기암",85,0,179887
20,"남성생식기암",85,343,179887
21,"방광암",85,207,179887
22,"신장암, 나머지 비뇨기계암",85,59,179887
23,"안암",85,1,179887
24,"뇌암, 신경계암",85,15,179887
25,"갑상선암",85,13,179887
26,"나머지 내분비선암",85,0,179887
27,"나머지암, 불분명한 암",85,165,179887
28,"림프종, 다발성골수종",85,33,179887
29,"백혈병(CLL 제외)",85,19,179887
30,"급성림프구성백혈병",85,8,179887
31,"급성골수성백혈병",85,12,179887
32,"만성골수성백혈병",85,3,179887
