"Code","Cancer","Age","Case","PY"
25,"갑상선암",20,534,7729156
26,"나머지 내분비선암",20,6,7729156
27,"나머지암, 불분명한 암",20,75,7729156
28,"림프종, 다발성골수종",20,82,7729156
29,"백혈병(CLL 제외)",20,153,7729156
30,"급성림프구성백혈병",20,49,7729156
31,"급성골수성백혈병",20,66,7729156
32,"만성골수성백혈병",20,33,7729156
1,"구강암, 인두암",25,63,8594569
2,"식도암",25,3,8594569
3,"위암",25,456,8594569
4,"결장암",25,69,8594569
5,"직장암",25,63,8594569
6,"간암",25,67,8594569
7,"담낭암",25,13,8594569
8,"췌장암",25,11,8594569
9,"기관지암, 폐암",25,57,8594569
10,"비강암, 후두암, 나머지암",25,24,8594569
11,"뼈암",25,37,8594569
12,"결합조직암",25,47,8594569
13,"악성흑색종",25,12,8594569
14,"비흑색종피부암(기저세포암)",25,25,8594569
15,"비흑색종피부암(편평세포암)",25,25,8594569
16,"유방암(여성)",25,569,8594569
17,"유방암(남성)",25,0,8594569
18,"난소암",25,238,8594569
19,"난소암 외 여성생식기암",25,506,8594569
20,"남성생식기암",25,0,8594569
21,"방광암",25,9,8594569
22,"신장암, 나머지 비뇨기계암",25,45,8594569
23,"안암",25,2,8594569
24,"뇌암, 신경계암",25,111,8594569
25,"갑상선암",25,1007,8594569
26,"나머지 내분비선암",25,10,8594569
27,"나머지암, 불분명한 암",25,100,8594569
28,"림프종, 다발성골수종",25,106,8594569
29,"백혈병(CLL 제외)",25,182,8594569
30,"급성림프구성백혈병",25,45,8594569
31,"급성골수성백혈병",25,97,8594569
32,"만성골수성백혈병",25,31,8594569
1,"구강암, 인두암",30,85,8865108
2,"식도암",30,0,8865108
3,"위암",30,985,8865108
4,"결장암",30,157,8865108
5,"직장암",30,163,8865108
6,"간암",30,128,8865108
7,"담낭암",30,29,8865108
8,"췌장암",30,29,8865108
9,"기관지암, 폐암",30,131,8865108
10,"비강암, 후두암, 나머지암",30,35,8865108
11,"뼈암",30,32,8865108
12,"결합조직암",30,71,8865108
13,"악성흑색종",30,15,8865108
14,"비흑색종피부암(기저세포암)",30,32,8865108
15,"비흑색종피부암(편평세포암)",30,32,8865108
16,"유방암(여성)",30,1721,8865108
17,"유방암(남성)",30,0,8865108
18,"난소암",30,253,8865108
19,"난소암 외 여성생식기암",30,1399,8865108
20,"남성생식기암",30,0,8865108
21,"방광암",30,22,8865108
22,"신장암, 나머지 비뇨기계암",30,54,8865108
23,"안암",30,3,8865108
24,"뇌암, 신경계암",30,137,8865108
25,"갑상선암",30,1268,8865108
26,"나머지 내분비선암",30,14,8865108
27,"나머지암, 불분명한 암",30,122,8865108
28,"림프종, 다발성골수종",30,167,8865108
29,"백혈병(CLL 제외)",30,235,8865108
30,"급성림프구성백혈병",30,60,8865108
31,"급성골수성백혈병",30,118,8865108
32,"만성골수성백혈병",30,45,8865108
1,"구강암, 인두암",35,121,8463762
2,"식도암",35,5,8463762
3,"위암",35,1506,8463762
4,"결장암",35,286,8463762
5,"직장암",35,315,8463762
6,"간암",35,299,8463762
7,"담낭암",35,69,8463762
8,"췌장암",35,56,8463762
9,"기관지암, 폐암",35,235,8463762
10,"비강암, 후두암, 나머지암",35,43,8463762
11,"뼈암",35,56,8463762
12,"결합조직암",35,79,8463762
13,"악성흑색종",35,26,8463762
14,"비흑색종피부암(기저세포암)",35,56,8463762
15,"비흑색종피부암(편평세포암)",35,56,8463762
16,"유방암(여성)",35,3328,8463762
17,"유방암(남성)",35,0,8463762
18,"난소암",35,365,8463762
19,"난소암 외 여성생식기암",35,2388,8463762
20,"남성생식기암",35,0,8463762
21,"방광암",35,31,8463762
22,"신장암, 나머지 비뇨기계암",35,94,8463762
23,"안암",35,4,8463762
24,"뇌암, 신경계암",35,148,8463762
25,"갑상선암",35,1556,8463762
26,"나머지 내분비선암",35,25,8463762
27,"나머지암, 불분명한 암",35,176,8463762
28,"림프종, 다발성골수종",35,214,8463762
29,"백혈병(CLL 제외)",35,247,8463762
30,"급성림프구성백혈병",35,64,8463762
31,"급성골수성백혈병",35,115,8463762
32,"만성골수성백혈병",35,49,8463762
1,"구강암, 인두암",40,150,8122500
2,"식도암",40,17,8122500
3,"위암",40,1934,8122500
4,"결장암",40,521,8122500
5,"직장암",40,574,8122500
6,"간암",40,549,8122500
7,"담낭암",40,170,8122500
8,"췌장암",40,115,8122500
9,"기관지암, 폐암",40,522,8122500
10,"비강암, 후두암, 나머지암",40,68,8122500
11,"뼈암",40,40,8122500
12,"결합조직암",40,74,8122500
13,"악성흑색종",40,43,8122500
14,"비흑색종피부암(기저세포암)",40,76,8122500
15,"비흑색종피부암(편평세포암)",40,76,8122500
16,"유방암(여성)",40,5199,8122500
17,"유방암(남성)",40,0,8122500
18,"난소암",40,567,8122500
19,"난소암 외 여성생식기암",40,3256,8122500
20,"남성생식기암",40,0,8122500
21,"방광암",40,52,8122500
22,"신장암, 나머지 비뇨기계암",40,130,8122500
23,"안암",40,5,8122500
24,"뇌암, 신경계암",40,186,8122500
25,"갑상선암",40,1975,8122500
26,"나머지 내분비선암",40,26,8122500
27,"나머지암, 불분명한 암",40,260,8122500
28,"림프종, 다발성골수종",40,288,8122500
29,"백혈병(CLL 제외)",40,273,8122500
30,"급성림프구성백혈병",40,57,8122500
31,"급성골수성백혈병",40,143,8122500
32,"만성골수성백혈병",40,49,8122500
1,"구강암, 인두암",45,156,5969954
2,"식도암",45,17,5969954
3,"위암",45,1824,5969954
4,"결장암",45,635,5969954
5,"직장암",45,681,5969954
6,"간암",45,822,5969954
7,"담낭암",45,236,5969954
8,"췌장암",45,158,5969954
9,"기관지암, 폐암",45,587,5969954
10,"비강암, 후두암, 나머지암",45,91,5969954
11,"뼈암",45,35,5969954
12,"결합조직암",45,83,5969954
13,"악성흑색종",45,46,5969954
14,"비흑색종피부암(기저세포암)",45,86,5969954
15,"비흑색종피부암(편평세포암)",45,86,5969954
16,"유방암(여성)",45,4901,5969954
17,"유방암(남성)",45,0,5969954
18,"난소암",45,607,5969954
19,"난소암 외 여성생식기암",45,2936,5969954
20,"남성생식기암",45,0,5969954
21,"방광암",45,80,5969954
22,"신장암, 나머지 비뇨기계암",45,168,5969954
23,"안암",45,8,5969954
24,"뇌암, 신경계암",45,180,5969954
25,"갑상선암",45,1725,5969954
26,"나머지 내분비선암",45,27,5969954
27,"나머지암, 불분명한 암",45,304,5969954
28,"림프종, 다발성골수종",45,307,5969954
29,"백혈병(CLL 제외)",45,218,5969954
30,"급성림프구성백혈병",45,46,5969954
31,"급성골수성백혈병",45,116,5969954
32,"만성골수성백혈병",45,35,5969954
1,"구강암, 인두암",50,162,4671298
2,"식도암",50,33,4671298
3,"위암",50,2131,4671298
4,"결장암",50,784,4671298
5,"직장암",50,859,4671298
6,"간암",50,1175,4671298
7,"담낭암",50,368,4671298
8,"췌장암",50,236,4671298
9,"기관지암, 폐암",50,841,4671298
10,"비강암, 후두암, 나머지암",50,67,4671298
11,"뼈암",50,34,4671298
12,"결합조직암",50,79,4671298
13,"악성흑색종",50,38,4671298
14,"비흑색종피부암(기저세포암)",50,131,4671298
15,"비흑색종피부암(편평세포암)",50,131,4671298
16,"유방암(여성)",50,3524,4671298
17,"유방암(남성)",50,0,4671298
18,"난소암",50,535,4671298
19,"난소암 외 여성생식기암",50,2482,4671298
20,"남성생식기암",50,0,4671298
21,"방광암",50,92,4671298
22,"신장암, 나머지 비뇨기계암",50,221,4671298
23,"안암",50,10,4671298
24,"뇌암, 신경계암",50,137,4671298
25,"갑상선암",50,1511,4671298
26,"나머지 내분비선암",50,20,4671298
27,"나머지암, 불분명한 암",50,357,4671298
28,"림프종, 다발성골수종",50,376,4671298
29,"백혈병(CLL 제외)",50,192,4671298
30,"급성림프구성백혈병",50,43,4671298
31,"급성골수성백혈병",50,108,4671298
32,"만성골수성백혈병",50,37,4671298
1,"구강암, 인두암",55,192,4273744
2,"식도암",55,38,4273744
3,"위암",55,2956,4273744
4,"결장암",55,1030,4273744
5,"직장암",55,1104,4273744
6,"간암",55,1694,4273744
7,"담낭암",55,614,4273744
8,"췌장암",55,433,4273744
9,"기관지암, 폐암",55,1194,4273744
10,"비강암, 후두암, 나머지암",55,109,4273744
11,"뼈암",55,48,4273744
12,"결합조직암",55,90,4273744
13,"악성흑색종",55,49,4273744
14,"비흑색종피부암(기저세포암)",55,162,4273744
15,"비흑색종피부암(편평세포암)",55,162,4273744
16,"유방암(여성)",55,2619,4273744
17,"유방암(남성)",55,0,4273744
18,"난소암",55,564,4273744
19,"난소암 외 여성생식기암",55,2434,4273744
20,"남성생식기암",55,0,4273744
21,"방광암",55,163,4273744
22,"신장암, 나머지 비뇨기계암",55,265,4273744
23,"안암",55,14,4273744
24,"뇌암, 신경계암",55,214,4273744
25,"갑상선암",55,1304,4273744
26,"나머지 내분비선암",55,20,4273744
27,"나머지암, 불분명한 암",55,487,4273744
28,"림프종, 다발성골수종",55,503,4273744
29,"백혈병(CLL 제외)",55,192,4273744
30,"급성림프구성백혈병",55,29,4273744
31,"급성골수성백혈병",55,115,4273744
32,"만성골수성백혈병",55,40,4273744
1,"구강암, 인두암",60,218,3929509
2,"식도암",60,83,3929509
3,"위암",60,3640,3929509
4,"결장암",60,1381,3929509
5,"직장암",60,1433,3929509
6,"간암",60,2036,3929509
7,"담낭암",60,867,3929509
8,"췌장암",60,624,3929509
9,"기관지암, 폐암",60,1829,3929509
10,"비강암, 후두암, 나머지암",60,134,3929509
11,"뼈암",60,37,3929509
12,"결합조직암",60,87,3929509
13,"악성흑색종",60,73,3929509
14,"비흑색종피부암(기저세포암)",60,249,3929509
15,"비흑색종피부암(편평세포암)",60,249,3929509
16,"유방암(여성)",60,1919,3929509
17,"유방암(남성)",60,0,3929509
18,"난소암",60,531,3929509
19,"난소암 외 여성생식기암",60,2220,3929509
20,"남성생식기암",60,0,3929509
21,"방광암",60,217,3929509
22,"신장암, 나머지 비뇨기계암",60,341,3929509
23,"안암",60,11,3929509
24,"뇌암, 신경계암",60,233,3929509
25,"갑상선암",60,1018,3929509
26,"나머지 내분비선암",60,14,3929509
27,"나머지암, 불분명한 암",60,628,3929509
28,"림프종, 다발성골수종",60,583,3929509
29,"백혈병(CLL 제외)",60,247,3929509
30,"급성림프구성백혈병",60,52,3929509
31,"급성골수성백혈병",60,162,3929509
32,"만성골수성백혈병",60,47,3929509
1,"구강암, 인두암",65,217,3108768
2,"식도암",65,95,3108768
3,"위암",65,4260,3108768
4,"결장암",65,1466,3108768
5,"직장암",65,1475,3108768
6,"간암",65,2098,3108768
7,"담낭암",65,991,3108768
8,"췌장암",65,803,3108768
9,"기관지암, 폐암",65,2171,3108768
10,"비강암, 후두암, 나머지암",65,166,3108768
11,"뼈암",65,48,3108768
12,"결합조직암",65,93,3108768
13,"악성흑색종",65,57,3108768
14,"비흑색종피부암(기저세포암)",65,316,3108768
15,"비흑색종피부암(편평세포암)",65,316,3108768
16,"유방암(여성)",65,1172,3108768
17,"유방암(남성)",65,0,3108768
18,"난소암",65,439,3108768
19,"난소암 외 여성생식기암",65,1753,3108768
20,"남성생식기암",65,0,3108768
21,"방광암",65,274,3108768
22,"신장암, 나머지 비뇨기계암",65,359,3108768
23,"안암",65,12,3108768
24,"뇌암, 신경계암",65,236,3108768
25,"갑상선암",65,719,3108768
26,"나머지 내분비선암",65,14,3108768
27,"나머지암, 불분명한 암",65,708,3108768
28,"림프종, 다발성골수종",65,553,3108768
29,"백혈병(CLL 제외)",65,237,3108768
30,"급성림프구성백혈병",65,53,3108768
31,"급성골수성백혈병",65,160,3108768
32,"만성골수성백혈병",65,46,3108768
1,"구강암, 인두암",70,207,2268376
2,"식도암",70,120,2268376
3,"위암",70,3979,2268376
4,"결장암",70,1400,2268376
5,"직장암",70,1270,2268376
6,"간암",70,1818,2268376
7,"담낭암",70,1148,2268376
8,"췌장암",70,821,2268376
9,"기관지암, 폐암",70,2481,2268376
10,"비강암, 후두암, 나머지암",70,150,2268376
11,"뼈암",70,44,2268376
12,"결합조직암",70,76,2268376
13,"악성흑색종",70,45,2268376
14,"비흑색종피부암(기저세포암)",70,355,2268376
15,"비흑색종피부암(편평세포암)",70,355,2268376
16,"유방암(여성)",70,680,2268376
17,"유방암(남성)",70,0,2268376
18,"난소암",70,311,2268376
19,"난소암 외 여성생식기암",70,1353,2268376
20,"남성생식기암",70,0,2268376
21,"방광암",70,338,2268376
22,"신장암, 나머지 비뇨기계암",70,286,2268376
23,"안암",70,6,2268376
24,"뇌암, 신경계암",70,181,2268376
25,"갑상선암",70,425,2268376
26,"나머지 내분비선암",70,14,2268376
27,"나머지암, 불분명한 암",70,757,2268376
28,"림프종, 다발성골수종",70,509,2268376
29,"백혈병(CLL 제외)",70,195,2268376
30,"급성림프구성백혈병",70,55,2268376
31,"급성골수성백혈병",70,134,2268376
32,"만성골수성백혈병",70,31,2268376
1,"구강암, 인두암",75,178,1546847
2,"식도암",75,123,1546847
3,"위암",75,3154,1546847
4,"결장암",75,1141,1546847
5,"직장암",75,906,1546847
6,"간암",75,1366,1546847
7,"담낭암",75,1027,1546847
8,"췌장암",75,755,1546847
9,"기관지암, 폐암",75,2304,1546847
10,"비강암, 후두암, 나머지암",75,130,1546847
11,"뼈암",75,34,1546847
12,"결합조직암",75,59,1546847
13,"악성흑색종",75,47,1546847
14,"비흑색종피부암(기저세포암)",75,323,1546847
15,"비흑색종피부암(편평세포암)",75,323,1546847
16,"유방암(여성)",75,383,1546847
17,"유방암(남성)",75,0,1546847
18,"난소암",75,247,1546847
19,"난소암 외 여성생식기암",75,869,1546847
20,"남성생식기암",75,0,1546847
21,"방광암",75,318,1546847
22,"신장암, 나머지 비뇨기계암",75,221,1546847
23,"안암",75,7,1546847
24,"뇌암, 신경계암",75,145,1546847
25,"갑상선암",75,254,1546847
26,"나머지 내분비선암",75,12,1546847
27,"나머지암, 불분명한 암",75,772,1546847
28,"림프종, 다발성골수종",75,316,1546847
29,"백혈병(CLL 제외)",75,135,1546847
30,"급성림프구성백혈병",75,55,1546847
31,"급성골수성백혈병",75,103,1546847
32,"만성골수성백혈병",75,18,1546847
1,"구강암, 인두암",80,138,880152
2,"식도암",80,76,880152
3,"위암",80,1847,880152
4,"결장암",80,700,880152
5,"직장암",80,510,880152
6,"간암",80,731,880152
7,"담낭암",80,602,880152
8,"췌장암",80,415,880152
9,"기관지암, 폐암",80,1435,880152
10,"비강암, 후두암, 나머지암",80,70,880152
11,"뼈암",80,26,880152
12,"결합조직암",80,32,880152
13,"악성흑색종",80,13,880152
14,"비흑색종피부암(기저세포암)",80,226,880152
15,"비흑색종피부암(편평세포암)",80,226,880152
16,"유방암(여성)",80,186,880152
17,"유방암(남성)",80,0,880152
18,"난소암",80,145,880152
19,"난소암 외 여성생식기암",80,375,880152
20,"남성생식기암",80,0,880152
21,"방광암",80,208,880152
22,"신장암, 나머지 비뇨기계암",80,99,880152
23,"안암",80,8,880152
24,"뇌암, 신경계암",80,61,880152
25,"갑상선암",80,114,880152
26,"나머지 내분비선암",80,5,880152
27,"나머지암, 불분명한 암",80,483,880152
28,"림프종, 다발성골수종",80,159,880152
29,"백혈병(CLL 제외)",80,72,880152
30,"급성림프구성백혈병",80,39,880152
31,"급성골수성백혈병",80,57,880152
32,"만성골수성백혈병",80,9,880152
1,"구강암, 인두암",85,102,591305
2,"식도암",85,50,591305
3,"위암",85,1032,591305
4,"결장암",85,415,591305
5,"직장암",85,236,591305
6,"간암",85,464,591305
7,"담낭암",85,378,591305
8,"췌장암",85,230,591305
9,"기관지암, 폐암",85,847,591305
10,"비강암, 후두암, 나머지암",85,47,591305
11,"뼈암",85,12,591305
12,"결합조직암",85,21,591305
13,"악성흑색종",85,14,591305
14,"비흑색종피부암(기저세포암)",85,213,591305
15,"비흑색종피부암(편평세포암)",85,213,591305
16,"유방암(여성)",85,137,591305
17,"유방암(남성)",85,0,591305
18,"난소암",85,75,591305
19,"난소암 외 여성생식기암",85,171,591305
20,"남성생식기암",85,0,591305
21,"방광암",85,121,591305
22,"신장암, 나머지 비뇨기계암",85,40,591305
23,"안암",85,6,591305
24,"뇌암, 신경계암",85,36,591305
25,"갑상선암",85,66,591305
26,"나머지 내분비선암",85,1,591305
27,"나머지암, 불분명한 암",85,286,591305
28,"림프종, 다발성골수종",85,70,591305
29,"백혈병(CLL 제외)",85,20,591305
30,"급성림프구성백혈병",85,12,591305
31,"급성골수성백혈병",85,15,591305
32,"만성골수성백혈병",85,4,591305
