"Code","Cancer","Age","Case","PY"
20,"남성생식기암",70,3114,545369
21,"방광암",70,907,545369
22,"신장암, 나머지 비뇨기계암",70,376,545369
23,"안암",70,1,545369
24,"뇌암, 신경계암",70,43,545369
25,"갑상선암",70,90,545369
26,"나머지 내분비선암",70,5,545369
27,"나머지암, 불분명한 암",70,618,545369
28,"림프종, 다발성골수종",70,436,545369
29,"백혈병(CLL 제외)",70,213,545369
30,"급성림프구성백혈병",70,9,545369
31,"급성골수성백혈병",70,129,545369
32,"만성골수성백혈병",70,18,545369
1,"구강암, 인두암",75,248,451776
2,"식도암",75,419,451776
3,"위암",75,2781,451776
4,"결장암",75,1373,451776
5,"직장암",75,682,451776
6,"간암",75,1201,451776
7,"담낭암",75,399,451776
8,"췌장암",75,514,451776
9,"기관지암, 폐암",75,2510,451776
10,"비강암, 후두암, 나머지암",75,173,451776
11,"뼈암",75,7,451776
12,"결합조직암",75,32,451776
13,"악성흑색종",75,18,451776
14,"비흑색종피부암(기저세포암)",75,0,451776
15,"비흑색종피부암(편평세포암)",75,0,451776
16,"유방암(여성)",75,0,451776
17,"유방암(남성)",75,10,451776
18,"난소암",75,0,451776
19,"난소암 외 여성생식기암",75,0,451776
20,"남성생식기암",75,3018,451776
21,"방광암",75,1023,451776
22,"신장암, 나머지 비뇨기계암",75,395,451776
23,"안암",75,0,451776
24,"뇌암, 신경계암",75,56,451776
25,"갑상선암",75,76,451776
26,"나머지 내분비선암",75,0,451776
27,"나머지암, 불분명한 암",75,755,451776
28,"림프종, 다발성골수종",75,544,451776
29,"백혈병(CLL 제외)",75,218,451776
30,"급성림프구성백혈병",75,14,451776
31,"급성골수성백혈병",75,124,451776
32,"만성골수성백혈병",75,29,451776
1,"구강암, 인두암",80,155,312476
2,"식도암",80,226,312476
3,"위암",80,2133,312476
4,"결장암",80,1043,312476
5,"직장암",80,462,312476
6,"간암",80,853,312476
7,"담낭암",80,387,312476
8,"췌장암",80,432,312476
9,"기관지암, 폐암",80,2206,312476
10,"비강암, 후두암, 나머지암",80,136,312476
11,"뼈암",80,6,312476
12,"결합조직암",80,31,312476
13,"악성흑색종",80,11,312476
14,"비흑색종피부암(기저세포암)",80,0,312476
15,"비흑색종피부암(편평세포암)",80,0,312476
16,"유방암(여성)",80,0,312476
17,"유방암(남성)",80,10,312476
18,"난소암",80,0,312476
19,"난소암 외 여성생식기암",80,0,312476
20,"남성생식기암",80,1850,312476
21,"방광암",80,933,312476
22,"신장암, 나머지 비뇨기계암",80,315,312476
23,"안암",80,1,312476
24,"뇌암, 신경계암",80,37,312476
25,"갑상선암",80,38,312476
26,"나머지 내분비선암",80,3,312476
27,"나머지암, 불분명한 암",80,769,312476
28,"림프종, 다발성골수종",80,401,312476
29,"백혈병(CLL 제외)",80,177,312476
30,"급성림프구성백혈병",80,12,312476
31,"급성골수성백혈병",80,98,312476
32,"만성골수성백혈병",80,21,312476
1,"구강암, 인두암",85,135,216793
2,"식도암",85,137,216793
3,"위암",85,1443,216793
4,"결장암",85,740,216793
5,"직장암",85,296,216793
6,"간암",85,547,216793
7,"담낭암",85,358,216793
8,"췌장암",85,341,216793
9,"기관지암, 폐암",85,1624,216793
10,"비강암, 후두암, 나머지암",85,76,216793
11,"뼈암",85,4,216793
12,"결합조직암",85,21,216793
13,"악성흑색종",85,21,216793
14,"비흑색종피부암(기저세포암)",85,0,216793
15,"비흑색종피부암(편평세포암)",85,0,216793
16,"유방암(여성)",85,0,216793
17,"유방암(남성)",85,6,216793
18,"난소암",85,0,216793
19,"난소암 외 여성생식기암",85,0,216793
20,"남성생식기암",85,1018,216793
21,"방광암",85,766,216793
22,"신장암, 나머지 비뇨기계암",85,198,216793
23,"안암",85,4,216793
24,"뇌암, 신경계암",85,29,216793
25,"갑상선암",85,16,216793
26,"나머지 내분비선암",85,3,216793
27,"나머지암, 불분명한 암",85,722,216793
28,"림프종, 다발성골수종",85,295,216793
29,"백혈병(CLL 제외)",85,118,216793
30,"급성림프구성백혈병",85,14,216793
31,"급성골수성백혈병",85,67,216793
32,"만성골수성백혈병",85,23,216793
