"Code","Cancer","Age","Case","PY"
9,"기관지암, 폐암",20,1,330880
10,"비강암, 후두암, 나머지암",20,2,330880
11,"뼈암",20,1,330880
12,"결합조직암",20,1,330880
13,"악성흑색종",20,0,330880
14,"비흑색종피부암(기저세포암)",20,2,330880
15,"비흑색종피부암(편평세포암)",20,2,330880
16,"유방암(여성)",20,0,330880
17,"유방암(남성)",20,0,330880
18,"난소암",20,0,330880
19,"난소암 외 여성생식기암",20,0,330880
20,"남성생식기암",20,6,330880
21,"방광암",20,3,330880
22,"신장암, 나머지 비뇨기계암",20,1,330880
23,"안암",20,0,330880
24,"뇌암, 신경계암",20,7,330880
25,"갑상선암",20,4,330880
26,"나머지 내분비선암",20,6,330880
27,"나머지암, 불분명한 암",20,8,330880
28,"림프종, 다발성골수종",20,8,330880
29,"백혈병(CLL 제외)",20,11,330880
30,"급성림프구성백혈병",20,7,330880
31,"급성골수성백혈병",20,5,330880
32,"만성골수성백혈병",20,1,330880
1,"구강암, 인두암",25,6,383537
2,"식도암",25,0,383537
3,"위암",25,17,383537
4,"결장암",25,5,383537
5,"직장암",25,2,383537
6,"간암",25,0,383537
7,"담낭암",25,0,383537
8,"췌장암",25,0,383537
9,"기관지암, 폐암",25,5,383537
10,"비강암, 후두암, 나머지암",25,3,383537
11,"뼈암",25,1,383537
12,"결합조직암",25,4,383537
13,"악성흑색종",25,1,383537
14,"비흑색종피부암(기저세포암)",25,2,383537
15,"비흑색종피부암(편평세포암)",25,2,383537
16,"유방암(여성)",25,0,383537
17,"유방암(남성)",25,1,383537
18,"난소암",25,0,383537
19,"난소암 외 여성생식기암",25,0,383537
20,"남성생식기암",25,21,383537
21,"방광암",25,0,383537
22,"신장암, 나머지 비뇨기계암",25,5,383537
23,"안암",25,0,383537
24,"뇌암, 신경계암",25,8,383537
25,"갑상선암",25,14,383537
26,"나머지 내분비선암",25,0,383537
27,"나머지암, 불분명한 암",25,11,383537
28,"림프종, 다발성골수종",25,5,383537
29,"백혈병(CLL 제외)",25,19,383537
30,"급성림프구성백혈병",25,0,383537
31,"급성골수성백혈병",25,12,383537
32,"만성골수성백혈병",25,5,383537
1,"구강암, 인두암",30,9,455313
2,"식도암",30,0,455313
3,"위암",30,24,455313
4,"결장암",30,15,455313
5,"직장암",30,14,455313
6,"간암",30,6,455313
7,"담낭암",30,1,455313
8,"췌장암",30,1,455313
9,"기관지암, 폐암",30,8,455313
10,"비강암, 후두암, 나머지암",30,9,455313
11,"뼈암",30,1,455313
12,"결합조직암",30,4,455313
13,"악성흑색종",30,0,455313
14,"비흑색종피부암(기저세포암)",30,7,455313
15,"비흑색종피부암(편평세포암)",30,7,455313
16,"유방암(여성)",30,0,455313
17,"유방암(남성)",30,0,455313
18,"난소암",30,0,455313
19,"난소암 외 여성생식기암",30,0,455313
20,"남성생식기암",30,28,455313
21,"방광암",30,3,455313
22,"신장암, 나머지 비뇨기계암",30,7,455313
23,"안암",30,0,455313
24,"뇌암, 신경계암",30,11,455313
25,"갑상선암",30,14,455313
26,"나머지 내분비선암",30,3,455313
27,"나머지암, 불분명한 암",30,8,455313
28,"림프종, 다발성골수종",30,20,455313
29,"백혈병(CLL 제외)",30,16,455313
30,"급성림프구성백혈병",30,3,455313
31,"급성골수성백혈병",30,8,455313
32,"만성골수성백혈병",30,2,455313
1,"구강암, 인두암",35,16,412204
2,"식도암",35,1,412204
3,"위암",35,43,412204
4,"결장암",35,34,412204
5,"직장암",35,24,412204
6,"간암",35,17,412204
7,"담낭암",35,4,412204
8,"췌장암",35,4,412204
9,"기관지암, 폐암",35,30,412204
10,"비강암, 후두암, 나머지암",35,6,412204
11,"뼈암",35,4,412204
12,"결합조직암",35,4,412204
13,"악성흑색종",35,2,412204
14,"비흑색종피부암(기저세포암)",35,8,412204
15,"비흑색종피부암(편평세포암)",35,8,412204
16,"유방암(여성)",35,0,412204
17,"유방암(남성)",35,0,412204
18,"난소암",35,0,412204
19,"난소암 외 여성생식기암",35,0,412204
20,"남성생식기암",35,20,412204
21,"방광암",35,8,412204
22,"신장암, 나머지 비뇨기계암",35,19,412204
23,"안암",35,1,412204
24,"뇌암, 신경계암",35,12,412204
25,"갑상선암",35,15,412204
26,"나머지 내분비선암",35,1,412204
27,"나머지암, 불분명한 암",35,9,412204
28,"림프종, 다발성골수종",35,16,412204
29,"백혈병(CLL 제외)",35,20,412204
30,"급성림프구성백혈병",35,5,412204
31,"급성골수성백혈병",35,4,412204
32,"만성골수성백혈병",35,5,412204
1,"구강암, 인두암",40,22,396505
2,"식도암",40,7,396505
3,"위암",40,94,396505
4,"결장암",40,50,396505
5,"직장암",40,50,396505
6,"간암",40,39,396505
7,"담낭암",40,7,396505
8,"췌장암",40,12,396505
9,"기관지암, 폐암",40,38,396505
10,"비강암, 후두암, 나머지암",40,8,396505
11,"뼈암",40,0,396505
12,"결합조직암",40,1,396505
13,"악성흑색종",40,0,396505
14,"비흑색종피부암(기저세포암)",40,8,396505
15,"비흑색종피부암(편평세포암)",40,8,396505
16,"유방암(여성)",40,0,396505
17,"유방암(남성)",40,0,396505
18,"난소암",40,0,396505
19,"난소암 외 여성생식기암",40,0,396505
20,"남성생식기암",40,31,396505
21,"방광암",40,23,396505
22,"신장암, 나머지 비뇨기계암",40,28,396505
23,"안암",40,0,396505
24,"뇌암, 신경계암",40,17,396505
25,"갑상선암",40,13,396505
26,"나머지 내분비선암",40,0,396505
27,"나머지암, 불분명한 암",40,7,396505
28,"림프종, 다발성골수종",40,39,396505
29,"백혈병(CLL 제외)",40,33,396505
30,"급성림프구성백혈병",40,4,396505
31,"급성골수성백혈병",40,15,396505
32,"만성골수성백혈병",40,2,396505
1,"구강암, 인두암",45,48,409206
2,"식도암",45,48,409206
3,"위암",45,211,409206
4,"결장암",45,80,409206
5,"직장암",45,98,409206
6,"간암",45,93,409206
7,"담낭암",45,9,409206
8,"췌장암",45,26,409206
9,"기관지암, 폐암",45,122,409206
10,"비강암, 후두암, 나머지암",45,18,409206
11,"뼈암",45,2,409206
12,"결합조직암",45,7,409206
13,"악성흑색종",45,3,409206
14,"비흑색종피부암(기저세포암)",45,17,409206
15,"비흑색종피부암(편평세포암)",45,17,409206
16,"유방암(여성)",45,0,409206
17,"유방암(남성)",45,0,409206
18,"난소암",45,0,409206
19,"난소암 외 여성생식기암",45,0,409206
20,"남성생식기암",45,23,409206
21,"방광암",45,44,409206
22,"신장암, 나머지 비뇨기계암",45,51,409206
23,"안암",45,0,409206
24,"뇌암, 신경계암",45,17,409206
25,"갑상선암",45,27,409206
26,"나머지 내분비선암",45,1,409206
27,"나머지암, 불분명한 암",45,15,409206
28,"림프종, 다발성골수종",45,58,409206
29,"백혈병(CLL 제외)",45,29,409206
30,"급성림프구성백혈병",45,5,409206
31,"급성골수성백혈병",45,13,409206
32,"만성골수성백혈병",45,0,409206
1,"구강암, 인두암",50,106,470860
2,"식도암",50,96,470860
3,"위암",50,447,470860
4,"결장암",50,226,470860
5,"직장암",50,216,470860
6,"간암",50,234,470860
7,"담낭암",50,38,470860
8,"췌장암",50,81,470860
9,"기관지암, 폐암",50,251,470860
10,"비강암, 후두암, 나머지암",50,35,470860
11,"뼈암",50,3,470860
12,"결합조직암",50,4,470860
13,"악성흑색종",50,7,470860
14,"비흑색종피부암(기저세포암)",50,31,470860
15,"비흑색종피부암(편평세포암)",50,31,470860
16,"유방암(여성)",50,0,470860
17,"유방암(남성)",50,2,470860
18,"난소암",50,0,470860
19,"난소암 외 여성생식기암",50,0,470860
20,"남성생식기암",50,110,470860
21,"방광암",50,98,470860
22,"신장암, 나머지 비뇨기계암",50,104,470860
23,"안암",50,1,470860
24,"뇌암, 신경계암",50,18,470860
25,"갑상선암",50,40,470860
26,"나머지 내분비선암",50,1,470860
27,"나머지암, 불분명한 암",50,55,470860
28,"림프종, 다발성골수종",50,94,470860
29,"백혈병(CLL 제외)",50,50,470860
30,"급성림프구성백혈병",50,7,470860
31,"급성골수성백혈병",50,12,470860
32,"만성골수성백혈병",50,5,470860
1,"구강암, 인두암",55,155,511118
2,"식도암",55,226,511118
3,"위암",55,846,511118
4,"결장암",55,417,511118
5,"직장암",55,371,511118
6,"간암",55,363,511118
7,"담낭암",55,58,511118
8,"췌장암",55,128,511118
9,"기관지암, 폐암",55,523,511118
10,"비강암, 후두암, 나머지암",55,95,511118
11,"뼈암",55,6,511118
12,"결합조직암",55,14,511118
13,"악성흑색종",55,3,511118
14,"비흑색종피부암(기저세포암)",55,59,511118
15,"비흑색종피부암(편평세포암)",55,59,511118
16,"유방암(여성)",55,0,511118
17,"유방암(남성)",55,5,511118
18,"난소암",55,0,511118
19,"난소암 외 여성생식기암",55,0,511118
20,"남성생식기암",55,272,511118
21,"방광암",55,203,511118
22,"신장암, 나머지 비뇨기계암",55,176,511118
23,"안암",55,0,511118
24,"뇌암, 신경계암",55,21,511118
25,"갑상선암",55,65,511118
26,"나머지 내분비선암",55,2,511118
27,"나머지암, 불분명한 암",55,75,511118
28,"림프종, 다발성골수종",55,129,511118
29,"백혈병(CLL 제외)",55,71,511118
30,"급성림프구성백혈병",55,6,511118
31,"급성골수성백혈병",55,31,511118
32,"만성골수성백혈병",55,6,511118
1,"구강암, 인두암",60,156,388717
2,"식도암",60,263,388717
3,"위암",60,1021,388717
4,"결장암",60,523,388717
5,"직장암",60,402,388717
6,"간암",60,484,388717
7,"담낭암",60,84,388717
8,"췌장암",60,141,388717
9,"기관지암, 폐암",60,659,388717
10,"비강암, 후두암, 나머지암",60,86,388717
11,"뼈암",60,4,388717
12,"결합조직암",60,18,388717
13,"악성흑색종",60,6,388717
14,"비흑색종피부암(기저세포암)",60,76,388717
15,"비흑색종피부암(편평세포암)",60,76,388717
16,"유방암(여성)",60,0,388717
17,"유방암(남성)",60,4,388717
18,"난소암",60,0,388717
19,"난소암 외 여성생식기암",60,0,388717
20,"남성생식기암",60,625,388717
21,"방광암",60,210,388717
22,"신장암, 나머지 비뇨기계암",60,123,388717
23,"안암",60,3,388717
24,"뇌암, 신경계암",60,27,388717
25,"갑상선암",60,54,388717
26,"나머지 내분비선암",60,0,388717
27,"나머지암, 불분명한 암",60,97,388717
28,"림프종, 다발성골수종",60,148,388717
29,"백혈병(CLL 제외)",60,89,388717
30,"급성림프구성백혈병",60,5,388717
31,"급성골수성백혈병",60,37,388717
32,"만성골수성백혈병",60,3,388717
1,"구강암, 인두암",65,176,342174
2,"식도암",65,264,342174
3,"위암",65,1249,342174
4,"결장암",65,687,342174
5,"직장암",65,422,342174
6,"간암",65,603,342174
7,"담낭암",65,123,342174
8,"췌장암",65,185,342174
9,"기관지암, 폐암",65,878,342174
10,"비강암, 후두암, 나머지암",65,123,342174
11,"뼈암",65,4,342174
12,"결합조직암",65,19,342174
13,"악성흑색종",65,12,342174
14,"비흑색종피부암(기저세포암)",65,87,342174
15,"비흑색종피부암(편평세포암)",65,87,342174
16,"유방암(여성)",65,0,342174
17,"유방암(남성)",65,5,342174
18,"난소암",65,0,342174
19,"난소암 외 여성생식기암",65,0,342174
20,"남성생식기암",65,1058,342174
21,"방광암",65,318,342174
22,"신장암, 나머지 비뇨기계암",65,160,342174
23,"안암",65,0,342174
24,"뇌암, 신경계암",65,33,342174
25,"갑상선암",65,47,342174
26,"나머지 내분비선암",65,0,342174
27,"나머지암, 불분명한 암",65,125,342174
28,"림프종, 다발성골수종",65,192,342174
29,"백혈병(CLL 제외)",65,101,342174
30,"급성림프구성백혈병",65,7,342174
31,"급성골수성백혈병",65,41,342174
32,"만성골수성백혈병",65,9,342174
1,"구강암, 인두암",70,193,301722
2,"식도암",70,244,301722
3,"위암",70,1515,301722
4,"결장암",70,873,301722
5,"직장암",70,442,301722
6,"간암",70,790,301722
7,"담낭암",70,153,301722
8,"췌장암",70,229,301722
9,"기관지암, 폐암",70,1309,301722
10,"비강암, 후두암, 나머지암",70,107,301722
11,"뼈암",70,5,301722
12,"결합조직암",70,16,301722
13,"악성흑색종",70,9,301722
14,"비흑색종피부암(기저세포암)",70,192,301722
15,"비흑색종피부암(편평세포암)",70,192,301722
16,"유방암(여성)",70,0,301722
17,"유방암(남성)",70,7,301722
18,"난소암",70,0,301722
19,"난소암 외 여성생식기암",70,0,301722
20,"남성생식기암",70,1693,301722
21,"방광암",70,452,301722
22,"신장암, 나머지 비뇨기계암",70,228,301722
23,"안암",70,1,301722
24,"뇌암, 신경계암",70,22,301722
25,"갑상선암",70,43,301722
26,"나머지 내분비선암",70,3,301722
27,"나머지암, 불분명한 암",70,188,301722
28,"림프종, 다발성골수종",70,231,301722
29,"백혈병(CLL 제외)",70,135,301722
30,"급성림프구성백혈병",70,13,301722
31,"급성골수성백혈병",70,70,301722
32,"만성골수성백혈병",70,13,301722
1,"구강암, 인두암",75,148,232964
2,"식도암",75,222,232964
3,"위암",75,1438,232964
4,"결장암",75,706,232964
5,"직장암",75,371,232964
6,"간암",75,645,232964
7,"담낭암",75,181,232964
8,"췌장암",75,248,232964
9,"기관지암, 폐암",75,1508,232964
10,"비강암, 후두암, 나머지암",75,99,232964
11,"뼈암",75,5,232964
12,"결합조직암",75,22,232964
13,"악성흑색종",75,9,232964
14,"비흑색종피부암(기저세포암)",75,172,232964
15,"비흑색종피부암(편평세포암)",75,172,232964
16,"유방암(여성)",75,0,232964
17,"유방암(남성)",75,10,232964
18,"난소암",75,0,232964
19,"난소암 외 여성생식기암",75,0,232964
20,"남성생식기암",75,1601,232964
21,"방광암",75,471,232964
22,"신장암, 나머지 비뇨기계암",75,184,232964
23,"안암",75,1,232964
24,"뇌암, 신경계암",75,25,232964
25,"갑상선암",75,40,232964
26,"나머지 내분비선암",75,0,232964
27,"나머지암, 불분명한 암",75,212,232964
28,"림프종, 다발성골수종",75,254,232964
29,"백혈병(CLL 제외)",75,128,232964
30,"급성림프구성백혈병",75,5,232964
31,"급성골수성백혈병",75,55,232964
32,"만성골수성백혈병",75,12,232964
1,"구강암, 인두암",80,89,134333
2,"식도암",80,110,134333
3,"위암",80,966,134333
4,"결장암",80,488,134333
5,"직장암",80,213,134333
6,"간암",80,343,134333
7,"담낭암",80,168,134333
8,"췌장암",80,167,134333
9,"기관지암, 폐암",80,1057,134333
10,"비강암, 후두암, 나머지암",80,44,134333
11,"뼈암",80,2,134333
12,"결합조직암",80,16,134333
13,"악성흑색종",80,5,134333
14,"비흑색종피부암(기저세포암)",80,138,134333
15,"비흑색종피부암(편평세포암)",80,138,134333
16,"유방암(여성)",80,0,134333
17,"유방암(남성)",80,9,134333
18,"난소암",80,0,134333
19,"난소암 외 여성생식기암",80,0,134333
20,"남성생식기암",80,870,134333
21,"방광암",80,337,134333
22,"신장암, 나머지 비뇨기계암",80,124,134333
23,"안암",80,2,134333
24,"뇌암, 신경계암",80,9,134333
25,"갑상선암",80,19,134333
26,"나머지 내분비선암",80,1,134333
27,"나머지암, 불분명한 암",80,178,134333
28,"림프종, 다발성골수종",80,169,134333
29,"백혈병(CLL 제외)",80,102,134333
30,"급성림프구성백혈병",80,7,134333
31,"급성골수성백혈병",80,43,134333
32,"만성골수성백혈병",80,13,134333
1,"구강암, 인두암",85,48,89450
2,"식도암",85,74,89450
3,"위암",85,631,89450
4,"결장암",85,380,89450
5,"직장암",85,157,89450
6,"간암",85,197,89450
7,"담낭암",85,158,89450
8,"췌장암",85,120,89450
9,"기관지암, 폐암",85,669,89450
10,"비강암, 후두암, 나머지암",85,29,89450
11,"뼈암",85,1,89450
12,"결합조직암",85,9,89450
13,"악성흑색종",85,1,89450
14,"비흑색종피부암(기저세포암)",85,164,89450
15,"비흑색종피부암(편평세포암)",85,164,89450
16,"유방암(여성)",85,0,89450
17,"유방암(남성)",85,0,89450
18,"난소암",85,0,89450
19,"난소암 외 여성생식기암",85,0,89450
20,"남성생식기암",85,557,89450
21,"방광암",85,254,89450
22,"신장암, 나머지 비뇨기계암",85,57,89450
23,"안암",85,4,89450
24,"뇌암, 신경계암",85,6,89450
25,"갑상선암",85,9,89450
26,"나머지 내분비선암",85,2,89450
27,"나머지암, 불분명한 암",85,138,89450
28,"림프종, 다발성골수종",85,124,89450
29,"백혈병(CLL 제외)",85,51,89450
30,"급성림프구성백혈병",85,6,89450
31,"급성골수성백혈병",85,27,89450
32,"만성골수성백혈병",85,4,89450
